"","text","subject_label","subject_predicted"
"2820","Volts? (I could be wrong)",3,3
"2821","You need a primary literature citation, not just the lab manual.",3,3
"2822","Is this really necessary? Check the guidelines in the BioCore Guide for the Methods.",3,3
"2823","Are you sure about this?",3,3
"2824","Are you sure you mean energy?",2,3
"2825","You need a legend",3,3
"2826","No need to say this. This is understood",2,2
"2827","Be more specific, it’s not that they both gained weight, but did you expect them to gain the same amount/rate",4,4
"2828","writting",2,3
"2829","Instead of thinking that three replicates were too small, think about the procedure of isolating the chloroplast. Maybe there weren’t enough chloroplast in the samples because they weren’t isolated properly. You mentioned about it in later sentences. Three replicates is a standard sample size so I wouldn’t say that it is too small.",4,4
"2830","Why two-tailed?",3,3
"2831","Which shows what? +/-1 standard deviation? Something else?",3,3
"2832","Please see p. 42 in the BioCore Resource Guide for the correct citation format (not the one in the annotation exercise)",3,3
"2833","Where is the year for this?",3,3
"2834","Can you be more specific and mention the physiological process of interest?",4,2
"2835","Good spot to include what you had in the abstract",2,2
"2836","What’d you do with the centrifuged solution? Why’d you use the pellet?",3,3
"2837","I wouldn’t use this word; it has an evolutionary connotation.",3,2
"2838","Informal. Use your best judgement to locate all the informal/colloquial terms/texts/formats used in this report and revise accordingly.",2,2
"2839","The word smaller doesn’t make sense here because the treatment group was bigger than the control.",2,3
"2840","I see what you meant in lab about the figure and everything being incorrect. If you need additional help fixing it let me know and we can meet.",3,3
"2841","not a scientific term",2,2
"2842","But how much volume was used?",3,3
"2843","Capitlalize P",2,3
"2844","You’ve already stated this multiple times; try to limit the redundancies.",2,2
"2845","We used an incubator, not a fridge",3,3
"2846","This is all great but I would spend some time connecting it more to your own research maybe add a sentence or two that naturally transitions to your exp",4,4
"2847","Wait. Where’s this data?",3,3
"2848","Not true. Getting an insignificant p-value does NOT mean that you did the experiment wrong. If the p-value is very insignificant (0.9, for example), then there is simply no measurable effect from the treatment you used, but that is a result, not a sign that the experiment was wrong. If the p-value is close to significant (like yours), that means that while the results are not statistically significant, you did see a biologically significant result and your hypothesis might have been supported.",3,4
"2849","Alpha?",3,3
"2850","I’m confused about why this graph looks like this, or what the axes are. You should have the voltage label on the y-axis, and then just two bars labelled control and treatment on the x-axis",3,3
"2851","Do not interpret data in the methods",1,3
"2852","The abstract should also have a couple sentences for results and conclusions",2,2
"2853","What’s a biological interpretation of the results you got? You don’t talk about this at all, and instead focus on potential errors. First analyze what you found, then move on to possible errors.",4,4
"2854","Of all the insignificant results you reported, pick the ones that caught your attention and include only those.",3,3
"2855","Provide molarity specifications for test compound solutions instead",3,3
"2856","A filter excludes all light, but the red wavelength. Not the other way around.",3,3
"2857","So is your data significant or not?",3,3
"2858","Please make sure this paragraph still uses complete sentences, not just a list of numbers.",2,2
"2859","What structure should be repolarized? The membrane",3,2
"2860","This is not correct. The statistical data is not unreliable. The fact that you don’t have statistical significance it does not mean that data were unreliable.",3,3
"2861","Make sure to read through this abstract again and make sure it flows well and makes sense",2,2
"2862","Make sure to include which statistical test was used.",3,3
"2863","Don’t copy/paste from your abstract.",2,2
"2864","This would be a great discussion if your hypothesis had been supported, see note at bottom.",4,4
"2865","The report is incredibly thorough. You could make this section more concise by just showing the figures, and not re-stating the data in the text here",3,3
"2866","paired t-test",3,3
"2867","Do not write two sentences back to back beginning with however. You could actually get rid of second however and still convey the message clearly.",2,2
"2868","Try to include your hypothesis as well as a sentence or 2 about calcium’s role in normal muscle contraction.",2,2
"2869","Many of your sections have typos / grammatical errors",2,2
"2870","You said that you expect similar results, but you didn’t explain their results. I would recommend you to actually mention what would you expect, instead of saying similar results.",4,4
"2871","Compare your explanation to the results and interpretations of previously published studies.",3,4
"2872","phenotype",3,3
"2873","No need to include the dilution in the intro. Save it for the methods.",3,2
"2874","You can report numbers in the abstract, so your means and standard devs and stats should be in here.",2,3
"2875","Unnecessary",2,2
"2876","The statistic outcome (t-value, p-value) should be included at the end of this sentence to support that statement.",3,3
"2877","There is no table",3,3
"2878","You can include the outcome from statistical analysis with the corresponding result. Avoid using separate sentences just for the statistical analysis.",3,3
"2879","Why did you get rid of the first t-test?",3,3
"2880","Write your lab report as if you were trying to publish a study. Remember to start broadly.",2,2
"2881","Rewrite this using the previous figure legend as an example",3,3
"2882","Only the transition from larvae to adult through the pupa phase is considered metamorphosis. So be careful with your words because the reader might understand that also going from egg to larva, and the different larva instars are considered metamorphosis.",2,4
"2883","Once again, you can’t do a t-test over a range of voltages",3,3
"2884","Dissection pins",3,3
"2885","Mention the molarity of test compound. Mention calculations and preparations related to 1x to 20x dilutions of test compound and prep steps for your treatment plates",3,3
"2886","Leave your personal analysis out of it and just state what you think.",4,3
"2887","What does a p-value this low mean? Is this significant or not?",3,3
"2888","This needs to be in mL",3,3
"2889","Stats and description of error bars are missing",3,3
"2890","You don’t need to specify graphing",3,3
"2891","Why do you think your results may have been different from what you had expected and what would you recommend changing in future experiments?",4,4
"2892","Try not to jump back and forth between past and present tense. You did the experiment already, right?",2,2
"2893","State that this is a chemical that blocks ecdysone",3,3
"2894","Again, this is more detail than is needed in figures.",3,3
"2895","I would recommend you explain how are the proportions of these two hormones before pupation. That will help the reader to understand the hypothesis better.",3,4
"2896","Start broad. What’s the biological concept here?",2,2
"2897","Include the name as well.",2,3
"2898","For the Abstract, you want to include just those sentences with relevant information, a key message. Keep this in mind because there is a maximum number of words and you want to use them wisely. This sentence looks good for the Intro",2,2
"2899","This is the p-value for the comparison of your results, so it is a result. That should not be in this section. In the methods you only need to mention the type of statistic test that was used and you can specify the p-value used for significance. That is all.",3,3
"2900","Author names first",3,3
"2901","What’s your hypothesis?",4,2
"2902","This is redundant",2,2
"2903","Run on",2,3
"2904","Paired t-test",3,3
"2905","This is raw data, you will have to fix up this chart and figure caption like we talked about in lab.",3,3
"2906","3, wrong stats",3,3
"2907","remove or more this sentence elsewhere. You should begin more broadly",2,2
"2908","Raw Data (basic criteria)",3,3
"2909","Within the introduction, cite all pertinent literature using the [Last name of first author: year] citation format.",3,3
"2910","Colloquial",2,2
"2911","Omit this",2,2
"2912","Please give me mean(s) +/- SDs.",3,3
"2913","Can you tell me about what this physiological salt concentration looks like near the light-dependent reaction site?",3,4
"2914","You don’t need to include the date",3,3
"2915","…and the process was repeated? Did you wait for the Lanthanum Chloride to take effect?",3,4
"2916","The specific labels are not as important as we can easily label them “X” and “Y” and get the same results.",3,3
"2917","So these error bars still aren’t correct, as they are not centered on the bars. If you need help doing this for your presentation figure let me know.",3,3
"2918","They were ordered from a service that houses them",3,3
"2919","Use Surnames only.",3,3
"2920","You should mention your p-value in the results, even though you will wait to talk about what its significance actually means until the discussion",1,1
"2921","Expand on this a bit. Do they change allocation strategies based on which resources are abundant, or which are scarce? Do they actually take resources from roots to send them to shoots (and vice versa), or do they alter the way that they distribute incoming resources, and that is what causes differences in root-shoot ratios? Write your introduction like you are writing a scientific journal article, not a lab notebook entry. Avoid saying things like “for this experiment.”",4,4
"2922","Also, maybe it did grow toward food at the beginning but changed direction later.. the traces could actually be revealed against a light source..",3,4
"2923","Alpha?",3,3
"2924","You should have this scale on the graph. Also, what do the error bars represent?",3,3
"2925","I would say something like, will probably expend…. If you already knew exactly what they would do, you probably would not be doing this experiment. So it’s important to include a word that reflects that uncertainty.",2,2
"2926","You don’t have to be quite so exhaustive when describing other studies. You also need to connect the dots for your reader. What’s the takeaway?",4,4
"2927","Have you looked up other studies on this test compound to find their concentration?",3,3
"2928","There are a lot of good things in this report, but you didn’t make half the edits I suggested and still failed a basic criteria and had several technical flaws. If you are having trouble viewing my suggested edits, please let me know!",1,1
"2929","Include a reagent table with your assay in the supplement and refer to it instead.",3,3
"2930","What about mung bean plants makes them a good plant for this experiment? Is there a bigger concept here that mung beans help you explore?",3,4
"2931","I’m pretty sure it was 1:1250",3,3
"2932","Much of this could go in the results section",2,3
"2933","Don’t put the specific drop amount in your hypothesis, just explain it in your methods.",3,2
"2934","Reduced by what? Walk me through the biology here.",4,2
"2935","Could potentially be",2,3
"2936","Are you sure it is the correct tense for this section? Check with other primary lit",2,2
"2937","You need to start broader",2,2
"2938","How id you determine the sig?",3,3
"2939","You didn’t reference this table in the text. Tables and figures should be referred in the corresponding results section. This table is repeating the information of the figures, so you could omit it.",3,3
"2940","Meh. I don’t need all this.",2,3
"2941","Citation format is [last name of first author : year]",3,3
"2942","?",3,3
"2943","What does this say about your hypothesis? What do you conclude?",4,2
"2944","What is the biological interpretation of this?",4,2
"2945","Finally, is there a way to make all your controls one color and all the treatments another color, it would be much easier to look at",3,3
"2946","Your y-axis should have units and your error bars still look incorrect because they are the same size for each bar. Let me know if you need help making these for the presentation",3,3
"2947","They should be different for the different groups, not both .7114",3,3
"2948","You need to use citations to support your claims. Otherwise, this is just hand waving. Research sensory stimuli for betta aggression.",3,4
"2949","Make sure to refer to the figures here",3,3
"2950","If your hypothesis is supported, there is no need to extensively list the limitations. You need only acknowledge that they exist",4,3
"2951","This is not actually the correct citation format. I understand that it was in the annotation exercise, but the format your resource guide (p42) asks for is [Author: Year].",3,3
"2952","Don’t discuss sources of error unless you have evidence that they actually affected your data. Instead, maybe mung beans aren’t affected by wavelength? Think of biological explanations",4,4
"2953","How is the information in this table different from figure 2? Do not repeat information.",3,3
"2954","Rephrase this sentence to avoid questions",2,2
"2955","Remember to incorporate the additional data that I sent you, so adjust the amount of legs you talk about",3,3
"2956","Missing outside sources (Basic criteria)",1,1
"2957","This should be 0.15mL I assume?",3,3
"2958","I would rather report stat values instead of avg distances",3,3
"2959","Previous studies could explain your results, but you should not support your hypothesis with those studies.",4,4
"2960","Where are references to figures 1 + 2?",3,3
"2961","Silver thread",3,3
"2962","Unnecessary info",2,2
"2963","You should include your hypothesis or research question in the Abstract.",2,2
"2964","You never really explain the concept of allocation in this intro",2,2
"2965","Refer to by specific figure numbers. Never reference by position in a report.",3,3
"2966","Not found on your reference list",3,3
"2967","You used lamps for the other temperature conditions too, right?",3,3
"2968","True, but this still does not explain phenotypic plasticity within the same species of lants",4,4
"2969","If you’re saying your hypothesis is supported, put your p-value in parentheses.",3,3
"2970","Ask me or one of your group members to help you with how to properly make your graphs",3,3
"2971","Your error bars are not in the right places in that they don’t sit on the bar in the right spot.  Make sure you use custom error bars for your graph.",3,3
"2972","Why’d you want these pellets?",3,3
"2973","…from a force transducer",3,3
"2974","Missing information about the used statistical test",3,3
"2975","You need to tie your results back to the big picture. What does your study tell you about vision and aggression?",4,4
"2976","Doesn’t this hypothesis go against what was just described in your primary literature?",4,2
"2977","?",3,3
"2978","This title is not concise. There are words that do not contribute to the message of the title. How injecting lidocaine--- Is not better just say lidocaineBiologically Significant in Its Effects --- What does this means? That is not preciseToo many words. Try to make your title shorter than 20 words. If you change those meaningless phrases, your title will be shorter and more precise",2,2
"2979","Also mention about the Tukey-Kramer test.",3,3
"2980","As you’re more interested in the total difference in mass rather than the change for each day, you could use a bar graph showing the difference between final/initial mass (Your current graph works too but, you will want to quantify the difference in growth in some way). If you do decide to keep this graph, I would recommend a line graph instead",3,3
"2981","Your abstract is a summary of your whole paper, so you should talk about your results and discussion a little bit in here too, give me the whole overview",2,2
"2982","Where is series 2?",3,3
"2983","What led you to question this? Aka what background info did you find that contributes to your experiment idea?",4,4
"2984","this is ambiguous",2,2
"2985","Try to get more specific about mL amounts, same for treatment and include dilution/concentration",3,3
"2986","As you’re more interested in the total difference in mass rather than the change for each day, you could use a bar graph showing the difference between final/initial mass (Your current graph works too but, you will want to quantify the difference in growth in some way).",3,3
"2987","Action potential generation in the muscle fiber",2,3
"2988","Why? (Color!)",3,3
"2989","This caption needs more",3,3
"2990","Remove and end more broad",2,2
"2991","In text citation formatting",3,3
"2992","You already said this in the methods",2,2
"2993","Decent methods, just make sure you keep tense consistent",2,2
"2994","do the same for dibutryl-cAMP",3,3
"2995","Work on this statement, you can be more specific with the first portion of your sentence.",2,2
"2996","You can use et al after the first author last name because that article has more than 2 authors",3,3
"2997","This is redundant",2,2
"2998","Make sure to cite this.",3,3
"2999","Might need a citation for this",3,3
"3000","informal",2,2
"3001","You need to introduce your treatment. How does sand affect nutrient availability?",2,4
"3002","Need a little more detail here. Enough that someone else could reproduce your experiment. What kind of soil? Fertilizer?",3,2
"3003","Does not significantly change would be a better way to put it",3,3
"3004","What we labeled the tubes isn’t important",3,3
"3005","There are other steps in between of Na+ influx and muscle contraction.",3,3
"3006","You don’t need many details about the methods in this section. In the Abstract just summarize the most important things of the methods and that’s it.",2,2
"3007","Report means as mean +/- sd. Combine both types of behavior into a total aggression score.",3,3
"3008","What was your p-value from your stats?",3,3
"3009","Citation?",3,3
"3010","This experiment cannot quantify this.",3,3
"3011","Why? What does JH have to do with weight?",4,3
"3012","Try to shorten this title a bit",2,2
"3013","What do your error bars represent?",3,3
"3014","Make sure you mention a mechanism. What does mycorrhizae do to facilitate uptake?",4,2
"3015","What are your control groups?",3,3
"3016","Stats?",3,3
"3017","Use numbers and stats to back this up",3,3
"3018","This figure caption does not have enough information in it.",3,3
"3019","infromal",2,3
"3020","This is unnecessary information and is not scientific in tone. Keep your report focused on the facts",2,2
"3021","Missing citations in this section.",3,3
"3022","0.2 mL",3,3
"3023","Colloquial language",2,2
"3024","What was the manipulated hormone? Be precise, especially if that is your hypothesis",3,2
"3025","I recommended you avoid using the terms of treatment and control group because the same muscles were used for both conditions.",2,3
"3026","Correlation is a mathematical method of analysis. You didn’t do a correlation.",3,3
"3027","This wouldn’t necessarily affect your results so much as increase chances that your culture was contaminated.",4,4
"3028","That hormones regulate",2,3
"3029","Does this flow?",2,2
"3030","You don’t need a citation in the middle of the sentence",3,3
"3031","Or, in a more positive light (ha!), lights could be utilized to optimize growth.",4,3
"3032","You’ve already done this experiment, so past tense.",2,2
"3033","Missing y-axis",3,3
"3034","Delete gridlines",3,3
"3035","informal",2,2
"3036","How much did you inject?",3,3
"3037","Also, your captions should read like this: “Table 1: Results and values of…”“Figure 1:  Average weight of control group…”",3,3
"3038","I’m overall slightly confused by what your graph is showing, a lot needs to be fixed here",3,3
"3039","mM (milli molar)",3,3
"3040","Re write the hypothesis without saying based on the knowledge.",2,2
"3041","What analyses did you perform?",3,3
"3042","This seems like it was just added in for the sake of having a source in the discussion. I would probably try to find another source that may fit better in your discussion such as a past study which you can compare your results with and to guide why you think your future study idea would work.",4,4
"3043","You should rename your legend to show “Lidocaine” and “Control” instead of “series 1” etc. as in the other two figures. Also, what are the units for amplitude (volts, I think) for all three figures?",3,3
"3044","Each figure should have its legend. Figure legends should be self-explanatory.",3,3
"3045","Amplitude of contraction (V)You can combine the 3 figures in just 1",3,3
"3046","This title needs to be more specific. Ask your lab mates or see me for suggestions.",2,2
"3047","dH20",3,3
"3048","Better choice of words would be “do not significantly change” or something similar.",2,2
"3049","You should run a paired t-test",3,3
"3050","Also, avoid “incorrect/correct” when talking about hypotheses, and only use “data do/don’t support the hypothesis”",2,2
"3051","Do muscles contractions propagate? Is relaxation mediated by the release of Ca++?",4,2
"3052","Make sure to say what concentration and substance you used. In our lab, we didn’t use any actual Manduca JH.",3,3
"3053","Mass or length?",3,3
"3054","Um. Why’d you change your hypothesis? We never do that!!",4,2
"3055","Also, I’d get rid of the horizontal error bars—seems cluttered, and I’m not sure that it contributes anything useful to the figure.",3,3
"3056","Where’s your figure reference?",3,3
"3057","The experiment was performed in the past, therefore it should be reported in past tenses.",2,2
"3058","Act as if you did the experiment on all four",3,3
"3059","revise",2,2
"3060","Where are your citations? You need to have primary literature in your intro AND discussion!",3,2
"3061","I know the BioCore specifies that these should be included in the Intro, but you could do it more subtly.",2,3
"3062","Need to show the data and give the p value for both dependent variables you discuss",3,3
"3063","Title should VERY briefly state the main takeaway of your experiment",2,2
"3064","This section needs a lot more detail. I should be able to know exactly what you did, down to the volumes of each reagent used, the contents of each reagent (for example grinding buffer), and the time/rpm/temp at which centrifuging occurred. Come talk to me if you are still confused as to what should be included and what shouldn’t.",3,1
"3065","This belongs in the methods, not intro.",2,2
"3066","You need way more in this discussion",2,2
"3067","needs citation",3,3
"3068","two-sample",3,3
"3069","Your hypothesis should be the last sentence of the intro, either move this into methods or put it before the hypothesis",2,2
"3070","Pretend you are writing a scientific journal article, not a lab notebook – avoid phrases like “in this experiment my group and I”Start your intro with a broad sentence introducing the topic (in this case, animal behavior). Then from there, explain about the betta fish and narrow down to your hypothesis. You have done this to some extent, but the first sentence here isn’t helping you connect your work to a broader concept in biology.",2,2
"3071","What does this mean?Substrate typesSoil types",3,3
"3072","According to what?",4,3
"3073","informal",2,2
"3074","Can you be more specific? If you don’t wish to use the name, you can also describe its function.",2,3
"3075","Why no localized growth? If phosphorous is not limiting, shouldn’t plants prioritize other nutrients?",4,4
"3076","You can convey this information in 1 figure with a caption instead of 4 tables.",3,3
"3077","“Prepare PDA plates by strictly adhering to preparation protocol” would be a better way to put it",3,3
"3078","Or this paper? If it’s in your works cited it should be somewhere in your report",3,3
"3079","Was that significant?",3,3
"3080","These are raw data and should not be included",3,3
"3081","So you need the concentration and the amount you injected. 0.1 ml of 1 mM lanthanum chloride",3,3
"3082","Stats?",3,3
"3083","Keep your terminology constant throughout: in methods you say half and half, here you say 50/50 and call it mixed soil. Pick one term, define exactly what you mean in the methods, and stick with it",2,2
"3084","For what statistical test? You also only need to mention the test and the alpha (you can assume your reader understand statistics).",3,3
"3085","Nope, just a two sample t-test",3,3
"3086","What about making sure that the chloroplasts are healthy?",3,3
"3087","Df?",3,3
"3088","Just say what you saw a trend in your data.",3,3
"3089","Mention your critical value for p to determine significance",3,3
"3090","Methods should be in paragraph form, not a list",3,2
"3091","Break this giant run-on into several, smaller sentences. Simpler sentences are typically better.",2,2
"3092","How did you summarize the data?",3,3
"3093","Try to put this in a broader context, talk about what this experiment or similar ones do for the greater scientific community or humanity",4,2
"3094","What speed? This needs to be written so that I can replicate your experiment exactly how you did it.",3,2
"3095","As we’re less interested in the exact value of the standard deviation, I would just include this as the error bars on the graph without stating the exact values.",3,3
"3096","This is good, but what about the chloroplasts specifically would make excess NaCl toxic?",4,3
"3097","Do not focus the discussion in the statistical result. Recapitulate the main observations and interpret those.",3,3
"3098","You need to explicitly say whether your hypothesis was supported",4,2
"3099","Good. This could have been done using a two-way ANOVA to make your life easier. If you are interested in how that can be done, let me know and I’ll show you",3,3
"3100","condense this",2,2
"3101","Put this information in parentheses",2,3
"3102","What would have to happen to the caterpillar for it to lack these things?",4,4
"3103","You need primary literature in the discussion AND the intro. This fails a basic criterion. I am giving you a “Needs Major Improvements” and a warning, rather than failing this report because the rest of it is well-written.",1,1
"3104","Partially because the difference were not statistically significant",3,3
"3105","Great job explaining your points system. But…What stats test did you perform and on what data?",3,3
"3106","You only looked at the larvae though?",4,3
"3107","Can you elaborate more the figure legend? Remember that the captions should be self-explanatory. What is the treatment? Is this the total change in mass after eight days of treatment?",3,3
"3108","You don’t need to report the SD, it is shown in the figure. You do need to provide stats",3,3
"3109","remove",2,2
"3110","This could be mentioned before the previous sentence",2,2
"3111","Need to refer to figures here",3,3
"3112","You need to have error bars in your figure. Your caption needs to explain figure contents, and include statistics and error bars",3,3
"3113","Mention your critical value for p to determine significance",3,3
"3114","How much?",3,3
"3115","What do you mean?",3,3
"3116","Standard deviation?",3,3
"3117","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"3118","UnitsAll the measurements require units!",3,3
"3119","Either “We hypothesize that…” or “We predict that…”",2,2
"3120","Be careful not to personify Physarum.",2,2
"3121","Remove “.”",2,2
"3122","Good job finding this reference. But would be better to find some references about how color affects mate choice specifically. Even if it’s about other species",3,4
"3123","Raw data not needed",3,3
"3124","This technically fulfills the requirement for primary literature in the discussion. However, you should consider referring to more than just one source throughout the entire paper.",3,1
"3125","any time you have an average graphed, you will need standard deviation bars. As such, this graph should have 14 standard deviation bars total.",3,3
"3126","remove",2,2
"3127","Where is the statistical analysis?",3,3
"3128","You don’t need to quote primary literature",2,2
"3129","What is this value for?",3,3
"3130","This is not a significant p value. Also just say that there was a significant difference between groups (t = , df = , p = )",1,3
"3131","According to your formula (before - after treatment) this value should be positive because the contraction was stronger before the injection. So correct this.",3,3
"3132","Do not discuss the hypothesis (null or otherwise) in the results section! We covered this is class, in the resource guide, and I also said that explicitly in my comment on your first draft. Technically, this should cause this paper to fail.",1,1
"3133","Just like this, do that in the abstract again",2,2
"3134","This table is unnecessary",3,3
"3135","Alpha value?",3,3
"3136","Put your title after the figure number (even if it is also on the graph itself)",3,3
"3137","You need to start much more broadly. Explain resource allocation and its importance.",2,2
"3138","Describe what this means.",2,3
"3139","Then why did you hypothesize what you did?  This makes it seem as though the literature contradicts your hypothesis; I know that’s not the case, but find a way to reword this.",2,4
"3140","Focus the discussion in possible interpretations of the results. Do not just repeat the results.",4,2
"3141","This is not really a statistical test. Needed to use the linear regression template on sakai, and calculate the p value",3,3
"3142","Missing statistical analysis.",3,3
"3143","remove (Protocol 2 steps)",3,3
"3144","However, one-way ANOVA did not show any statistically significant difference..",3,3
"3145","Include the standard deviation as well",3,3
"3146","You need statistics to say this",3,3
"3147","Correct format for reporting: t-stat=_, d.f.=_, P=_ Refer to Bio Resource Guide for more details.",3,3
"3148","Informal. Revise to make it formal. Locate other informal/colloquial terms and revise.",2,2
"3149","Okay… this is a bit of a stretch and I think there’s a simpler interpretation. Think about the energetic costs of constantly displaying aggressive behaviors vs. using a shelter.",4,4
"3150","Incorrect interpretation here. The stats weren’t significant",3,3
"3151","Where are the standard errors for the twitch duration after the injection? The SD for the control treatment are not correct. y-axis units (ms)",3,3
"3152","You should not have a graph title, you have no y-axis units, and your standard deviation is off. You should be showing overall change in weight not weight change every day.",3,3
"3153","Instead of talking about sources of error, try to focus on biological mechanisms. Maybe this species is resistant to acid rain? Maybe pH 4 isn’t strong enough to reduce nutrient availability? Etc",4,4
"3154","If this is your hypothesis, you should say “Our hypothesis is…” or “We hypothesize that…” and put it as the last sentence of your intro paragraph.",2,2
"3155","Missing detail = title,",3,3
"3156","Switch these columns so the control appears first, because that’s what you measured first.",3,3
"3157","Can you be more specific about this? Mention what was each condition",3,3
"3158","Mention that Physarum stock was prepared prior to your experiment 2% water agar plate prep, dilution calc &amp; prep, cutting block dimensions and steps could be incorporated in a guideline table as a supplement to improve this section",3,1
"3159","Can you define this variable? Specify what did you consider a threshold value",3,3
"3160","Maybe this was a limitation of your experiment. You should change the food daily.",3,4
"3161","Why would methoprene cause a weight gain, what is the correlation there?",4,4
"3162","You need primary literature in your introduction, which means a paper on an experiment. If you have trouble finding one let me know. Also check your citation formatting",1,1
"3163","So what do you expect to happen? In relation to weight?",3,4
"3164","Start the discussion section with this statement about whether your data support the hypothesis. No need to re-state all the results here.",2,4
"3165","Check spelling throughout:ResourcesThere = theirWhere = wereAll of the blue underlines need to be corrected, they indicate areas where you have used the wrong word.",2,2
"3166","Even though it is the abstract, I would still try to include what potassium’s role in muscle contraction is.",2,2
"3167","Did you guys use one leg for only control and one leg for only experimental? If the same legs were used as both the control and experimental, you should use a paired t-test",3,3
"3168","The citation format is [last name : year]",3,3
"3169","All this chunk belongs to methods",2,2
"3170","This figure is not needed. In a lab report, typically only the alternative biological hypothesis is listed as it can be used to derive the others. In addition, you only need to state the statistical test used in the methods section and the P-value in your results or discussion.",3,1
"3171","Hypotheses are never correct/incorrect. Rather, they are/aren’t “supported” by your data",2,2
"3172","You need to mention weight somewhere here since that is what you are measuring, and make the connection between weight and pupation and the hormone if you really want to measure pupation.",3,4
"3173","This needs citation",3,3
"3174","Seems like you’re saying opposite things here.",2,2
"3175","Does this author have a first initial? In the text you cite it as 2009, and here the year is 2010. Double check your work.",3,3
"3176","You need another sentence to introduce your hypothesis",2,2
"3177","Needs citation",3,3
"3178","Still need the averages and standard deviations",3,3
"3179","Delete this. Raw data should be in lab notebooks, but not lab reports",3,3
"3180","needs citation",3,3
"3181","define the test groups",3,3
"3182","Remember R:S = R/S. This statement is contradictory to your explanation of resource allocation.",4,4
"3183","But only one is cited",2,3
"3184","It also appears that the average amplitude for your control groups were very similar while your experimental groups were vastly different from each other (according to your error bars). Do you think this many have played a role in ultimately leading to non-significant results?",4,3
"3185","Good abstractInclude statistics values when talking about your results.",2,3
"3186","Be more direct and just tell us what the behaviors were and how many points they were each worth.",2,2
"3187","Not necessarily true. Your data doesn’t have to agree with past data.",4,4
"3188","Why? What is the benefit?",4,2
"3189","It is technically controlled by the levels of JH (but also by levels of ecdysterone)",3,3
"3190","I would rather clearly indicate treatment (test compound vs. control) and report stat values with correct format rather than putting it this way",3,3
"3191","What was your hypothesis. Make it its own sentence (near the beginning of the abstract).",4,2
"3192","Missing details = Article title",3,3
"3193","This is a great abstract. I would suggest, however, to place some version of your prediction/hypothesis near the beginning so readers understand that you were testing this prediction and not just doing this to see what happened, with no expectations.",2,2
"3194","It would help your reader to understand if you include the actual means and SDs of your calculated average R:S for each treatment",3,3
"3195","No numbers. Remember this is a paragraph, not a recipe.",3,2
"3196","Missing in your citation list.",3,3
"3197","T",3,3
"3198","Try something like, Mean R:S ratios for length and weight for the three groups in the experiment.",2,4
"3199","Your error bars look the same for the control and treatment groups – you should not be the case.",3,3
"3200","Refer to figure.",3,3
"3201","I want to see sample size, averages, sds, and stats in the figure caption",3,3
"3202","Everything you’ve said is true, but you need to be more specific. What constitutes effective resource allocation? How should plants respond to low soil moisture or nutrients? You need to hold the hand of an unfamiliar reader",4,4
"3203","Figure 1 and 2 seem to be the same thing, so I’m assuming you accidentally uploaded the same image twice.",3,3
"3204","Citation formatting",3,3
"3205","These two sentence can go. Just start with talking about the frog.",2,2
"3206","Does this mean response? If so at what voltage?  For both legs control and treatment?",3,3
"3207","This is unnecessary",2,2
"3208","You Abstract should have indicated highlights of future implications of your current experiment at a broader scale.",2,2
"3209","Make sure to include the volume and concentration of the blocker used.",3,3
"3210","This statement could go in figure caption instead",3,3
"3211","Why are the error bars the same for both groups?",3,3
"3212","Specify the compared treatments",3,3
"3213","This needs a citation.",3,3
"3214","From one another (n=4).",2,3
"3215","Roughly 30~100µL",3,3
"3216","The table should be included as a few sentences in your results, rather than a table.",3,3
"3217","These are methods. You also do not have a hypothesis. Both of these are major errors and result in a failing grade",1,1
"3218","This is the only figure you need to include, do not use a graph title, you need a y-axis and you need to fix up your standard deviation.",3,3
"3219","If you SD was 0, why do you have an error bar at all? Also, something I didn’t bother harping on (so this won’t affect your grade), figures should have no titles—only tables.",3,3
"3220","Are you saying that the experiment should have been allowed to progress longer? If so, say it explicitly.",3,2
"3221","Be sure to include figure captions for next time!",3,3
"3222","Your figure/table does not actually show this as a negative, which is confusing.",3,3
"3223","You did that. What else might help?",4,3
"3224","4 degrees",3,3
"3225","Can you cite your source? This should apply to all established facts that are not your original work.",3,3
"3226","Make sure to label which line represents which data on the graph",3,3
"3227","Mention here that the commitment pulse signals that it is ready to pupate and go to the next life cycle stage",2,2
"3228","Put in the amount of legs you analyzed, so including the extra data you recieved",3,3
"3229","How much did you inject? Also, it’s just tubocurarine, no blocker",3,3
"3230","The p-value was very high – do you think that a significant difference might emerge if you did more trials, or do you really think that there just isn’t any difference in betta aggression to other bettas vs other species? It seems to me that the latter is probably true. Can you connect this to a bigger concept in evolution/ecology?",4,4
"3231","Citation formatting",3,3
"3232","Where are the table legends? That is necessaryYou are missing the SD for those averages.",3,3
"3233","Doesn’t this prediction contradict your earlier claims?",4,2
"3234","Those were the obtained results, but that doesn’t mean the experiment was not successful.",4,3
"3235","Error bars represent…",3,3
"3236","Your explanation of plant allocation was not specific enough and you provided a lot of extraneous information.",2,4
"3237","State your averages and standard deviations",3,3
"3238","I didn’t catch this last time, but you already performed your experiment, right? So, we hypothesized that….",2,2
"3239","You can just state that because your p-value is very high, you reject your hypothesis. You don’t need to talk about the null",2,3
