"","text","subject_label","subject_predicted"
"594","Two sample t-test",3,3
"595","condense or remove",2,2
"596","two-sample",3,3
"597","Also raw data.",3,3
"598","You need to refer people to your figure(s) in the results.",3,3
"599","There’s a big jump here from talking about betta-betta interactions to betta-tetra interactions, and you don’t give the reader any background information as to why this is important or why we would expect bettas to react differently to other fish as opposed to other bettas. This information is key to putting your hypothesis into context – why do you expect to see less aggression in interspecific vs. intra?",4,4
"600","No need for figure title",3,3
"601","You need to tie your findings back to the big picture",4,4
"602","Start with Authors last name, then year.",3,3
"603","No need to show the same data in a table and in a figure. An easier way to do this would be to just have a separate graph for each dependent variable, and 2 columns per graph.",3,3
"604","At what temp?",3,3
"605","What did you do with the three values that you found for each leg and trial?",3,3
"606","I think you were already doing this but just make it clear that because your results were not significant, the hypothesis was not supported.",4,4
"607","What’s GE? Capitalize your y-axis.",3,3
"608","Could you be more precise and specify which is the hormone essential for growth and pupation?",2,3
"609","Your Discussion should include future implications of your current experiment, in addition to possible improvements. How does your experiment on Trifluoperzaine/Calmodulin/Physarum relate to mechanisms of other organisms? Board scale implications should have been indicated as concluding remarks and should have been reflected in Abstract accordingly.",4,4
"610","Give the values! They’ll better illustrate your point",3,3
"611","How did you account for this in your analysis?",3,3
"612","What are the statistics?",3,3
"613","Report t-test results as shown in the resource guide.",3,3
"614","You should specify that those increments in the twitch duration were observed for all the tested muscles. That is the difference between the figures and the tables and you should emphasize that. According to the text, it looks like the same information but it is not.",3,3
"615","How did you analyze your data? Statistical tests?",3,3
"616","Is this always true?",4,3
"617","Light/dark cycle and temperature",3,3
"618","When you state averages for a group, you usually state average +/- the standard deviation for that group",3,3
"619","Your hypothesis should be towards the end, and try to embed your (in)dependent variables in there as well.",3,2
"620","Avoid reporting p values in abstract, rather mention that it was statistically significant",2,2
"621","You could mention this different. The data is showing a tendency, however you didn’t get conclusive statistic results to support the hypothesis.",3,3
"622","Where are your citations? You need primary literature in both into AND discussion",3,2
"623","Try to avoid colloquial language. Fix this throughout your report as well",2,2
"624","Figure captions should be self-sufficient, you could specify the studied species and he size of your samples.",3,3
"625","what is the biological question we are asking?",4,2
"626","I want you to read this through and see how you could improve on flow of thoughts.",2,2
"627","Your discussion should discuss a biological reason for your results – so what is going on inside the caterpillar",4,4
"628","?",2,3
"629","Cite your sources correctly. See resource guide.",3,3
"630","This was a very well-written and organized introduction! It is a too long, though; try to look at what you might be able to cut, since one of the aims of scientific writing is conciseness; for example, info on the light-independent reactions isn’t totally pertinent to your investigation. Caveat: I would also add why you used spinach and kale specifically.",2,4
"631","You need a figure reference here, just like report 1.",3,3
"632","You need to introduce Qb first. What is it? Pretend I’m a high schooler reading this. Then write!",2,2
"633","How do you know that they experienced trauma?",4,3
"634","I would not put it this way. You can rather say that, although our experiment showed statistically insignificant result, a previous study…”",2,2
"635","Seems a little out-of-place here (I don’t know what this means just yet).",2,3
"636","Why is this here?",2,3
"637","This is raw data and should not be included",3,3
"638","If you’re going to reference authors’ names, you generally include the citation again at the end of the sentence, even if you’ve already cited it previously.",3,3
"639","Remember to reiterate your statistical results in your figure caption",3,3
"640","Per 10g?",3,3
"641","Again, save this for the methods.",2,2
"642","Do you have any possible improvements for future studies with lidocaine and frog legs?",4,4
"643","Statistical analysis",3,3
"644","Include the stats results",3,3
"645","You also tend to write really short sentences that makes your report read really choppy. Adding detail will help with this. So ask yourself “why” and “how” to help you out.",2,2
"646","In its vegetative state, it’s not competing with anything.",2,2
"647","Do you mean Figure 2? Incorrect labeling.",3,3
"648","Don’t include the et al.",2,3
"649","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"650","y-axis: Amplitude of contrcation",3,3
"651","Don’t need this figure, it is summed up nicely by the other one.",3,3
"652","Can you be more specific with the y-axis?What is the variable? Amplitude of contraction?",3,3
"653","What does ecdysone normally do?",3,2
"654","In the discussion you should interpret your results based on previous studies, without analyzing the significance of those studies.",4,4
"655","state your hypothesis more clearly indicating what you expect to see in photosynthesis activity",4,4
"656","Include data in parenthesis.",3,3
"657","You planted seeds, not seedlings.",3,3
"658","Making them weigh less compared to what?",3,3
"659","You also measured length and weight, not only signs of pupation. Those are also dependent variables.",3,3
"660","Don’t cite a source twice with different numbers. The citation format I referenced above will help with this.",3,3
"661","Things to think about: 1) your graph does not need a title 2) since each graph is one leg, I would just have one graph that displays the average of the two 3) make sure all your axes are labelled.",3,3
"662","Need to have much more info in the introduction section. Explain the behaviors, why we need to study behavior, and why you would think size has an effect",4,4
"663","stdev?",3,3
"664","Generally, you report averages of each group, and then state +/- the standard deviation",3,3
"665","These two sentences could be combined so that it reads with better flow. Also briefly why increasing salinity is a concern",2,2
"666","This is a simplified way of seeing this process. The membrane potential is the result of the efflux of K+ ions and the small influx of Na+ ions, through the leak channels. The movement of this ions is passive and it is determined by the electrochemical gradients. Having more K+ inside the cell creates the chemical gradient for this ion, which facilitates the outflux of this ion. The outflux of positive charges causes the negative potential",3,4
"667","This is essentially represented in your graph. Don’t need to include thisDo include your ANOVA stats test results though",3,3
"668","Gah! Keep that figure reference in there, always!",3,3
"669","This is confusing because it makes Control 1A and Experimental 1A look like the same caterpillar.",3,3
"670","Did you use a two sample t-test or a paired t-test? (Your results say paired t-test)",3,3
"671","This should go in your figure caption (“figure legend”), not here in the paragraph",3,3
"672","You need to start your introductions by explaining biological concepts. In this case, you should start by explaining energy allocation.",2,2
"673","This one should be backed up with your data result",4,3
"674","Can you be more precise than around 9g? Can you use descriptive statistic (mean and SD) for this?",3,3
"675","Good, but the way you paraphrased this paper made it confusing. You should have compared the same treatments or the same ratios.",4,3
"676","specimen",3,3
"677","You need to start your introduction by explaining the relevant biological concepts; betta fish are only a model through which to understand aggression.",2,4
"678","Start with and intro sentence and describe how acetylcholine normally functions in the cell",2,2
"679","All information that is not common knowledge needs to be cited",3,3
"680","You need to describe your error bars and provide the statistical values",3,3
"681","What chemical?",3,3
"682","This is better than the table, but where are the error bars?",3,3
"683","All these should be your results. That is written exactly like it should be in the results.",3,2
"684","You should support this with the values and the figures. Do not say, those were additional legs, just combine this with your results.",3,3
"685","procedural error",3,3
"686","I got this from the intro—always cut everything you can for the sake of conciseness.",2,2
"687","I need to know exactly what you did in your methods section – down to the volumes used (for everything), centrifuging parameters, etc",3,3
"688","Redundance",2,3
"689","This isn’t proper citations.",3,3
"690","Avoid this “recipe” style writing",2,2
"691","There are several articles on this site. Which one is referenced, who authored it, when and where was it published?",3,3
"692","Instead of focusing on habitation, focus on other biological mechanisms. Maybe color and aggression evolved independently?",4,4
"693","This is unnecessary here. You already mentioned in the results and you specified that the difference were significant.",3,3
"694","You need to refer people to your figures/tables in the results. If you are not going to reference a figure/table in the results and/or discussion, don’t include it.",3,3
"695","Just say that these measurements were averaged, then used for a t-test.",3,3
"696","Label and figure caption# does not match",3,3
"697","You do not need to repeat your hypothesis",2,2
"698","This should be included in the previous sentence with the mean value.",3,3
"699","Good but can be shortened. Less methods and intro bits.",2,2
"700","You don’t need a table and a graph when they both state the same information. Just use the graph",3,3
"701","Informal. Revise to make it formal. Use your best judgement to locate other informal/colloquial terms/texts/formats used elsewhere in the report and revise accordingly.",2,2
"702","Again, save this for the methods.",2,2
"703","Should have referred to figure 1",2,3
"704","Your figures need axis labels, and “Series 1” and “Series 2” should be “control” and “experimental” or “Lidocaine”",3,3
"705","Water temperature?",3,3
"706","Need to include standard deviation",3,3
"707","Consider the x-axisIt could be Muscle ID (that would be Muscle 1, Muscle 2 and Muscle 3). Then, you could specify the treatment by colors.",3,3
"708","Pupal stage.",3,3
"709","Citation?",3,3
"710","This sentence is not really necessary",2,2
"711","Follow the formatting instructions in the citation formatting section (page 51) to construct your citation lists and in-text citations.",3,3
"712","Okay great, restate your findings to orient the reader and make the rest of your discussion flow much better. You don’t need to include the next few sentences (crossed out here), as you already said those things in the methods. You spend a lot of time discussing the Shulman study, and it’s a good one to support your findings, but do a bit more interpretation of your own data. Why might the fish be using the shelter and avoiding aggressive conflict, what benefits does that bring to the fish? Think about it in terms of fitness and evolution.",4,4
"713","Nooo!!! We never prove things in science (no matter how hard we try…).",2,2
"714","As we discussed  this should be unpaired. I’d go ahead and re-do the stats. Please let me know if you have questions about why! Also, why two-tailed?",3,3
"715","Refer to this as a figure (likely figure 1)",3,3
"716","This is too brief. You need basic background, hypothesis, methods, and results/discussion in your abstract.",2,2
"717","Check the citation format",3,3
"718","Which mung bean is further along? The purple ones? This sentence and the one further below basically repeat each other- can you combine?",2,3
"719","Can you be more specific in the figure captions. They should be self-explanatory.",2,3
"720","This is an important point that should have been also indicated in the abstract as one of the concluding lines.",2,2
"721","You only need to say what statistical test was used.",3,3
"722","You should not display the same information twice",3,3
"723","Do not quote previous studies.",2,2
"724","Language….",2,3
"725","Herbicide was your another treatment",3,2
"726","Not necessary. Figures are considered to be their own section.",3,3
"727","Source?",3,3
"728","Support this with values Mean ± SD and the figure.",3,3
"729","What alpha level",3,3
"730","Avoid using the same words than before.",2,2
"731","Check in the bio core guide which is the correct format of in-text citations.",3,3
"732","Copy/pasting my comment on the first submission: Need some background on how bettas (or fish in general) react to foreign objects that they encounter, either in tanks or in the wild, to give some context for your experiment. This kind of comes out of nowhere.",4,4
"733","You should have 2 degrees of freedom for 3 paired legs. Talk to your group mates about the tests, and come see me if you have questions.",3,3
"734","This is unnecessary info",2,2
"735","Amps (Amperes) is a unit of current.  In the Ohm’s law V = I * R, Amperes is the I, Ohms is the R and Volts is the V.  This confusion came from the Amplitude box on the Lab scribe software, which means what is the amplitude (or height of the wave form) that the function generator is making.  This means how big is the amplitude of the voltage you are applying to the frog leg.",3,3
"736","This should actually go to discussion",2,2
"737","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"738","Error bars improperly formatted",3,3
"739","use past tense throughout",2,2
"740","GE? Please capitalize your y-axis.",3,3
"741","This is good, but I’d put means AND SDs before the p-values comparing them.",3,3
"742","These figures are pretty confusing to look at, and I’m not sure they are all that informative. Just make a bar graph like the one I showed in class",3,3
"743","Use the averages of these data to make your graph.",3,3
"744","You can put your p-value in parentheses here)",3,3
"745","Are you sure about this?",4,3
"746","I apologize. I reread your introduction carefully and realized your threshold was the frequency at which the leg reached tetany and not the threshold at which a response was given. Your previous title would have been fine",2,3
"747","Citation formatting, check that",3,3
"748","Please no URLs",3,3
"749","You need to tie your findings back to the big picture",4,4
"750","I think you meant a two-sample t-test. However, I would recommend a paired t-test for this as the same legs served as the control and the experimental.",3,3
"751","This is still a recipe-style writing. Suggestion: You could open your section by saying that “The slurry/ground mixture of chickweed was centrifuged using (name of the machine we used to centrifuge) at XG, Xrmp, at Xdegrees for Xmins to extract/isolate the chloroplasts. Any debris was removed and the solution was centrifuged again (mention specifications). The pellet was isolated and treated with Hill reaction assay (Table# provided in the supplement) to quantify photosynthesis activity. The absorbances were recorded…”",3,1
"752","Be more precise a higher stimulation voltage",2,3
"753","Year published?",3,3
"754","Does this really tell us about the health of a plant?",4,2
"755","What is this in the moth life cycle?",3,2
"756","Frogs aren’t mammals",3,3
"757","How much chemical was injected?",3,3
"758","No need to discuss these anecdotes. Just focus on the results that you actually showed data for",3,4
"759","Overall you need to work on writing quality and more detail. This is the bare minimum of what should be included in a lab report, but there needs to be more for full credit",2,2
"760","Good, but reference your figures in this section",3,3
"761","t-stat=_, d.f.=_, p=_",3,3
"762","Remember to put the figure title immediately after the figure number before continuing with the rest of the caption",3,3
"763","citations",3,3
"764","You should introduce the chemical that you will be using first.",3,2
"765","You can save this for the results section",2,2
"766","This should be included in the results. Those are the main observations and that is part of the results.",3,3
"767","How many frogs were in each group? What were your statistical results?",3,3
"768","delete",2,3
"769","Raw data",3,3
"770","Specify the conditions",3,3
"771","Is calcium being blocked or is it’s receptor/channel being blocked?",3,2
"772","We’re not really fixing carbon at this point.",3,3
"773","Eight because they were placed in four container.",3,3
"774","What about DCPIP? What are your (in)dependent variables?",3,3
"775","Mention that Physarum stock was prepared prior to your experiment. Most of the details such as dilution calc. &amp; prep, 2% water agar prep, block dimensions and prep could be included in a procedural guideline table as a supplement",3,3
"776","I would try to include the number of pulses and the width of each pulse (how long each pulse lasted).",3,3
"777","Typically no need for citations in the methods",3,2
"778","If two consecutive sentences have the same citation, cite it once at the end.",3,3
"779","Try to cut down on the background information you use, or at least make sure it is all relevant to your exact experiment.",3,2
"780","What stats did you run?!",3,3
"781","This part can wait for discussion",2,2
"782","But why would this be? At what wavelength of light does chlorophyll absorb. What even is chlorophyll?!?!11!",4,3
"783","Rephrase this to make the language more precise",2,2
"784","Number figures in order they are referenced. Where is your reference to Figure 1?",3,3
"785","If you are reporting percent change analyses here, that should be represented in your figure (which should be referenced in this section) as well.",3,3
"786","This is not proper citation format and you should have at least 3 citations",3,3
"787","Do not mention the hypothesis (null or otherwise) in the results! We covered this in class, and also in the resource guide. Technically, this should cause this report to fail.",1,1
"788","[Written: 1996], first author only",3,3
"789","Any suggestions about its effect on hormones ???",4,3
"790","Your figures still need units on the axes. Were these in volts? Amps? Something else?",3,3
"791","Why did you use a mirror? How did you compare mirrored aggression to aggression towards another individual",3,3
"792","Proofread",2,3
"793","This is pretty obvious at this point in the intro, so either get rid of it or put it earlier in the paragraph",2,2
"794","Using what test?",3,3
"795","Try to summarize your methods in a better way without putting too much detail. For example, all the procedure to isolate 200 ul into microtubes with labels A, B, B pellet, and C can be condensed in a single line stating that the sample containing the pellet after second centrifuge was used. Because if you followed the protocol properly to isolate the chloroplast, you should have the highest chloroplast in your B pellet sample.",3,3
"796","In the future, it would be good to discuss more biological mechanisms like this, and less sources of error",4,4
"797","Your figure caption needs work",3,3
"798","I would include a concluding sentence stating whether your hypothesis was supported or rejected",4,2
"799","Either explain what the commitment pulse is, or say you used immature caterpillars",2,3
"800","Correct format: Correct format for reporting: t-stat=_, d.f.=_, P=_ Refer to Bio Resource Guide for more details.",3,3
"801","Use passive form",2,2
"802","Do not cite your hypotheses; it should be an original idea.",4,3
"803","Include the statistical outcome with the corresponding result and avoid using an entire sentence just to report the p-value",3,3
"804","Figures not cited and data not well presented.",3,3
"805","Informal language",2,2
"806","The flow of your introduction is very good! The only thing that needs revision is your hypothesis, the wording is a little bit confusing.",2,2
"807","Significant difference in what? I think your intro would be improved through a more logical flow. Start big – what’s resource allocation? How is it measured? And then move to salinity, and finally your hypothesis.",2,4
"808","Briefly include some background information that led you to your experimental question",4,2
"809","Why? What’s the connection between food and aggression? You need to connect the dots for your reader",4,4
"810","?",2,3
"811","Pretend you did the prep for all the leg data you used",3,3
"812","informal",2,2
"813","No titles on graphs, y-axis needs a label and there are errors with your standard dev bars",3,3
"814","Two sample t-test",3,3
"815","How did you measure R:S? What were your statistical analyses?",3,3
"816","These are observations not interpretations",3,3
"817","We don’t use cell bio manual",3,3
"818","This is not a useful table because it is does not demonstrate anything that would not be better demonstrated via graph. You don’t have to include tables for the sake of having a table.",3,3
"819","Try to avoid using colloquial language. Look out for these throughout the report",2,2
"820","What do you mean?",3,3
"821","NO titles in the body of the figure",3,3
"822","Too long. Revise. Or break into smaller sentences.",2,2
"823","Give the p value in the text of the results section instead of this table",3,3
"824","Can you be more specific? Include the studied physiological process in the title.",2,2
"825","?",3,3
"826","I would move this citation to two sentences later where you actually talk about his research",3,2
"827","This should come after your background information, ideally",2,2
"828","Are these averages? Where are your error bars?",3,3
"829","Have a more clear hypothesis",4,2
"830","Good job with general background info about resource allocation, but would be good to have more info about wavelengths specifically",3,4
"831","This figure would be better if you also show an experimental animal at the same day. Then, the difference in coloration between them will be more obvious",3,3
"832","You need stats and explanation of error bars in the discussion. Do not include numbers over the error bars.",3,3
"833","Reconsider y-axis. Amplitude of contraction (V)",3,3
"834","I would put a “we predict that if..” in front of this, otherwise it seems like a fact.",2,2
"835","You can state this more efficiently and scientifically",2,2
"836","I would get rid of this part, as it doesn’t sound super scientific",2,2
"837","You mentioned this in results.",2,3
"838","You didn’t cite this sources in the text",3,3
"839","The prerequisite of the hypothesis is the objective of your study.",4,2
"840","back-to-back sentences starting with therefore",2,2
"841","Here would be a great place to mention artificial selection",4,2
"842","Are these all the stages in the Manduca sexta’s life cycle? Egg and adult are aslo phases.",3,2
"843","What time points did you compare?",3,3
"844","These photos should be labeled as “Figure 1” and “Figure 2” and adjust other figure titles accordingly",3,3
"845","Include the normal role of potassium so it makes sense why blocking these channels would have your hypothesized effects",2,4
"846","You could say that the myograms have those three phases. That will link your previous sentence with this one.",2,2
"847","Should have compared with recommended incubation time as indicated in lab manual. 3 hours seems very little compared to recommended time. Have you checked if their protocol is similar to ours?",3,3
"848","Make sure to include a unit (0.04M vs 0.04mM)",3,3
"849","Here is where you state if your hypothesis was supported or not.",3,2
"850","These are two different cells, so the same action potential (AP) cannot be in both Those are 2 AP, so you are missing some steps in between.",3,3
"851","conspecific",3,3
"852","Your length ratio was significant. So you should conclude that salt did affect length ratio",3,4
"853","Other graph shows this, choose one to show not both.  (show bar graph)",3,3
"854","Your introduction needs to have a source from primary literature",1,2
"855","Which spectrum was included? You can be more quantitative than just “red”",3,3
"856","Do you think a picture would be helpful to visualize this results?",3,4
"857","What was your actual P-value?",3,3
"858","Why are you asking this question? What do we need to know to answer it?",4,2
"859","You established that the change in length and mass were significantly different (Probably not due to random chance). However, this doesn’t say anything about pupation as it may be the case that the act of pupation uses up some of the stored energy and makes them more compact (Might not necessarily be true, but it’s an example)",4,4
"860","As long as you are using an alpha value of 0.05, you do not need to state it as it is the generally accepted value.",3,3
"861","Can you think of a biological reason why your results may have occurred?",4,4
"862","You can be more concise. “Access optimal habitat” accomplishes the same effect more efficiently and scientifically.",2,2
"863","Make a plot for control vs treatment (2 bars only)",3,3
"864","?",2,3
"865","What did this experiment do and find? How is it similar to yours?",4,2
"866","Where are the SD for those values?I would prefer to see this information in a figure. It’s nicer! But it’s ok if you want to keep it in a table.",3,3
"867","Same problem with error bars",3,3
"868","informal",2,2
"869","more percise",2,3
"870","This is not a strong statement to end on. After tying your results into other research in the field, end with a broader statement about why this research is applicable or important.",2,2
"871","Use brackets instead of parenthesis",3,3
"872","I wouldn’t say it was a failure just because you didn’t get a conclusive result. You should look up leaky calcium channels in the literature. They are a possible explanation cited by several other students in our lab.",4,4
"873","Good, but maybe? Assert this with a primary literature source.",3,3
"874","What is the typical pattern of resource allocation? How does it change?",4,4
"875","Stats?",3,3
"876","Delete",2,3
"877","Your standard deviation bars are incorrect, fix them so they work with your graph",3,3
"878","This information is already included in the previous sentence. Mean and SD are reported together, not in separate sentences",3,2
"879","Specify the identity of the frog legs.You could average both muscles in one graph",3,3
"880","A lot of this information leading up to this was more results and observations. I need to see interpretation of why you think you got these results, go into the biology of it, talk about previous studies that saw similar or dissimilar things",4,4
"881","As I mentioned in Submission Review: This implies that if you put Physarum in 2% water agar medium with an external stimuli (food) it would NOT grow. Is that what you observed in your previous week’s experiment?",4,4
"882","The only notable issue was in the discussion, which introduced differences between potted and natural plants, but never specifically explained the effect. In the future, make sure you explain every explanation thoroughly and specifically!",4,4
"883","standard dev?",3,3
"884","Explain the commitment pulse",3,2
"885","Year goes after the Authors name",3,3
"886","Needed is the effect of IGR on control vs treatment group, not on individual caterpillar.",3,3
"887","You can have less detail than this, but this is fine.",2,2
"888","informal",2,2
"889","Add sample size of the groups, and averages +/- sd into this caption",3,3
"890","Some of your sentences here slide into interpretation of the data (particularly the one about the plants in the shade having heavier roots). Stick strictly to the facts here, and leave any interpretation of the numbers for the discussion.",1,4
"891","Write +/- your standard deviations",3,3
"892","Taking a screenshot would have been a better way to share it.",3,2
"893","Instead of saying: In case study 1, you could say: previous studies described the use of Insect Growth Regulators as alternative pesticides",2,4
"894","This is unnecessary",2,2
"895","Rather than saying their study had better results, I would focus on whether they had similar results/conclusions as your study.",3,2
"896","Citation? This is a bold claim. Back it up with some literature",4,3
"897","You say the weight ratios are in grams, but do ratios have units?",3,3
"898","This belongs earlier in the introduction. You should always end with your hypothesis.",2,2
"899","Is this a scientific term?",3,2
"900","What does this mean?",2,3
"901","You can add the p-value here to help support your statement",3,3
"902","This should definitely come earlier in the discussion before you talk about errors, as this is a great explanation for why your results occurred, so I would talk more about this. Also, end your discussion with a concluding sentence",2,4
"903","Be sure to proofread before submitting for small mistakes like these throughout your report",2,2
"904","Doesn’t need to be explicitly said. It is understood",2,2
"905","Most of this is just wording but I would try to be less confident in wording this. Because the lack of statistics, we cannot say the hypothesis was supported. However, I would still keep it in the realm of it may have been reaching significance. Rather that it would have reached significance.",2,4
"906","Citations in the discussion?",1,2
"907","Have to have primary, peer-reviewed literature here. Compare your results to other studies and discuss biological mechanisms",1,4
"908","P-value?",3,3
"909","Relate this back to the bigger picture that you’ll include at the beginning of this abstract. It can be a sentence or two at most.",2,4
"910","What was the experiment goal and hypothesis?",4,2
"911","You should include a sentence about why you are using Rana pipiens as your model organism.",3,3
"912","You mentioned salt, then all of these other ions, and then back to salt. This is confusing. Stick with just talking about salinity and its effects on plant resource allocation here in the introduction. You may want to search for another primary source to support your statements.",4,4
"913","You need to report the t-value, degrees of freedom, and the p-value in your results. The p-value is the most important here",3,3
"914","Instead of stating you t-values and p-values separately, you can actually arrange it better. Of all the statistically insignificant results, pick the ones that caught your attention, preferably the ones that you stressed on your discussion section and state it here in a concise way. For example, let’s pick 10% detergent compared to control (no detergent. Since all the values were insignificant throughout your record time, pick the 30 min value and write it as “The treatment of Spinach with 10% detergent with respect to control was not statistically insignificant (state your 30 min t-stat value, degreed of freedom, state your p-value) as shown in Figure x.  Referring to figure helps the reader to understand your data better.",3,1
"915","Remember to include the figure title after the figure number, before the rest of the caption. Given the figure title (which I assume you got from a lab mate), I think it’s fair to say that you’ve misinterpreted the effects of your treatment. Also, this figure needs an x-axis label of some type for each set of bars, not just “Rana pipiens specifmen”",3,3
"916","You should state if your hypothesis was supported or not and list the p-value",3,3
"917","I’m still a little confused, you need to work on organizing these sentences so you focus on one idea then move onto the next. Such as focusing on blocking ACh and the focusing on Sevin increasing ACh",2,4
"918","This is the only time you ever mention other legs. Combine all this data into one graph otherwise it’s a little confusing.",3,3
"919","Good caption, but what do your error bars represent?",3,3
"920","You still have these values switched. Read the sentence, the text is not matching the values.",3,3
"921","Is this chance in duration or average duration of control?",3,3
"922","This is not proper citation format",3,3
"923","Procedural error could be one reason. Maybe the chloroplasts were not successfully isolated. Recall that you did not actually look through the microscope and calculated relative chloroplast density this time. It could be error at maintaining the temp during the experiments. Explore possible reasons!",4,4
"924","How did you treat them (methods)?",3,2
"925","Make sure all figures included in the report are referenced in the results (and other sections as needed).",3,3
"926","This caption is a little too brief",3,3
"927","0.63 cm",3,3
"928","Tie this to a bigger issue.",4,4
"929","Why? What do plants do with sunlight? Explaining this would help connect it with energy/resource allocation. Avoid statements like, “in this lab” or “studied in class” Pretend you are writing a report for a scientific journal.",4,2
"930","This would be a decent abstract if you deleted the first sentence.",2,2
"931","Needs citation",3,3
"932","needs citation",3,3
"933","No citation in discussion – doesn’t meet basic criteria",1,1
"934","If your t-test had a low p-value (not sure if it did), then your hypothesis is supported, but cannot be “proven” or shown to be “correct” definitively.",3,3
"935","Don’t put quotes in your lab report",2,2
"936","You repeated this section in your results and discussion. I would definitely say it belongs in the discussion",2,2
"937","10 grams or 50 mL",3,3
"938","The contractile muscle response to the sciatic nerve stimulation.",3,3
"939","Your discussion needs a lot of work as well, you need to talk about what all these effects have, your experiment and the primary literature. How are they related, what can this do for science going forward, etc",4,4
"940","Make sure you tie your results back to the big picture",4,4
"941","Don’t use a source of error as an explanation for your results, talk about what might be going on inside the caterpillar",4,4
"942","Did you reference this figure in your methods? If you have it here it should be somewhere in your methods section",3,3
"943","Precor is the brand, methoprene is the analogue in Precor",3,3
"944","These should be brackets [], not parentheses ()",3,3
"945","I agree that contraction voltage is not a strong predictor of your hypothesis about tetany.  I would have suggested to analyze contraction time, rather than contraction voltage because of this.",3,4
"946","you don’t need to mention it since you already noted in methods about determining significance based on critical value",2,3
"947","Change language",2,2
"948","This is too detailed for the introduction. Saying Martin’s IGR is enough for the sake of the introduction.",2,3
"949","Huh? And what were your mean +/- SD distances?",3,3
"950","You seemed to have found the standard deviation between the 3 different stimulus voltages rather than among the amplitudes you averaged to receive your value at each stimulus voltages. (Ex. I think you found the standard deviation between 0.061, 0.093, and 0.22 in table 2 rather than finding the standard deviation among the 4 readings you averaged to get 0.061. and the 4 readings averaged to get 0.093. and the 4 readings averaged to get 0.22)",3,3
"951","You need another citation more. Just the lab manual is not enough",3,3
"952","It should’ve been 0.1ml",3,3
"953","Don’t state the title of the paper, just summarize what they did and what they found",2,2
"954","You need to write the citation for this experiment",3,3
"955","What are the values between parenthesis the SD for of the variables for the control and experimental groups or both variables for one group? That is not clear just reading the text. Nonetheless, I would report the mean and SD together and then interpret those results",3,3
"956","Also These graphs both say Experimental Group on the x axis.  This data is not a good choice to show in a figure because you don’t have any data for the tetany.  Instead of showing a graph, show a figure which can be a photo, a diagram, things like that.  It will need a caption but the in depth description of the figure could be put in the intro/discussion based on what you choose.For example:  you could show a diagram of a myogram of normal contraction and of tetany and use it to explain what happened to the leg.  This would count as a figure and would be a strong addition to the paper.",3,3
"957","Ok, expand on these a little. What would this mean in the muscle when you inject lanthanum chloride?",4,4
"958","The information that readers get from this table is the same as the graph, so you can delete this as well and just include the graph.",3,3
"959","This information should be included also in the results.",2,3
"960","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"961","Calf muscle actually, but called it the gastrocnemius",3,3
"962","You can clean this up in the future",2,2
"963","No control and experimental group",3,3
"964","Nothing in your introduction so far sets up this hypothesis. You should look for sources on fish behavior toward model fish/inanimate objects (I know they exist!) to introduce your particular experiment, as it is, this comes out of left field.",4,4
"965","What’s your y-axis?!",3,3
"966","Standard error bars represent standard error of means (I’m assuming….)",3,3
"967","All information that is not common knowledge needs to be cited.",3,3
"968","Which variables? You also need to start broader!",3,2
"969","You don’t need to restate your hypothesis",2,2
"970","You can only use the word significant when you run statistics on the comparison.",2,3
"971","Decrease in percent change doesn’t necessarily mean increase in absorbance.",3,4
"972","Are these error bars fitted to each group?",3,3
"973","Reconsider the x-axis. Maybe using numbers for the days would be betterAre these averaged values? Where are the SD?",3,3
"974","repeated",2,3
"975","You can just call it “our hypothesis”",2,2
"976","Very detailed title! You could possibly make it a bit more concise…",2,2
"977","This would be testing something that isn’t hormones. Do you have any ideas for improving the current study regarding hormones and more specifically JH analogues?",4,4
"978","For the same reason as above, I would only include the graph and label which bars represent which treatment.",3,3
"979","I’m not sure what this means. (define leading edge)",2,3
"980","Should be all in past tense and full sentences.",2,2
"981","This is too specific for the intro I would leave out the concentration.",2,2
"982","Was that what you were testing?",3,3
"983","I would include the actual p-value",3,3
"984","Can you find a more natural way to begin your intro? You can just start talking about the frog, for example. We’ll figure out that this is what you’re using!",2,2
"985","What’s the connection between climate change and your experiment? Be more specific. What you have in your abstract seems good, so weave that in here.",4,4
"986","Missing the hypothesis",4,3
"987","Different intensities? How would you do this explain – also consider color and why this could account for some differences",4,3
"988","sativa?",3,3
"989","Paired t-tests determine whether or not the difference between trials of the same fish is significantly different than zero, not between the total average of each treatment.",3,3
"990","A lot of this discussion are statements that should be in the results.  From there, you would want to reference these statements and your figures and tell me what adding JH should do and how what you saw compares to that.",2,3
"991","I already modified this sentence in the results. Check that",2,2
"992","For which condition? Shouldn’t you have more p-values?",3,3
"993","These averages need units and +/- standard deviations.",3,3
"994","You don’t need to in text cite after every sentence.  You can bundle the things you got from the source, and cite them all at the end of that bundle or chunk of text.  So you could just have the 1 intext citation after multiple sentences from that source.",3,3
