"","text","subject_label","subject_predicted"
"633","You should just state what the p-value is (no need to refer people to a table just to read the number).",3,3
"634","This is understood, so no need to state it explicitly",2,2
"635","This is a little specific for the intro. I might just leave the amount of time out altogether.",2,2
"636","Better figures",3,3
"637","So I would change the x-axis so that your legend is the label instead of the number 1. Also, for your y-axis, have it say “Twitch Threshold (V)”",3,3
"638","for both of your experiments, consider how efficient you were in isolating the chloroplasts..",3,4
"639","This is confusing.",2,2
"640","ambiguous",2,2
"641","Clean this up, you can use numbers also report your averages and standard devs for each group.",3,3
"642","The muscle wasn’t cut near the knee at all, it was cut at the other end (which end is that?)",3,2
"643","You need a more descriptive title. See your group members or me for suggestions.",2,3
"644","What analyses did you perform?",3,3
"645","This doesn’t have any support backing it.",4,3
"646","This belongs in methods",2,2
"647","What is the typical allocation strategy for plants? How does it change specifically?",3,4
"648","Watch your significant digits!  Rounding to a reasonable value is acceptable.",3,3
"649","You forgot axis labels.",3,3
"650","Report as mean ± standard deviation",3,3
"651","Did the standard deviation is the same for both groups?",3,3
"652","This comparison is for the information in Figure 2Statistical test?",3,3
"653","any time you have an average graphed, you will need standard deviation bars (The standard deviation error bar option on excel doesn’t work properly, take a look at the resource guide or email me to learn how to add it properly). As such, this current graph would need 8 total standard deviation bars.",3,3
"654","What were the results? Stats?",3,3
"655","I believe this is just the instars. The whole life cycle is up to 49 days",3,2
"656","Indicate the treatment (neomycin vs. control) and report stat results in parenthesis in this format: t-stat=_, d.f=_, p=_ at the end of the statement",3,3
"657","Focus on the biological hypothesis and analyze if the results support or reject that hypothesis, not the statistical hypotheses.",4,4
"658","This belongs in the methods, not intro.",2,2
"659","I would put this a little earlier in the intro right after you finish discussion muscle contractions",2,2
"660","?",3,3
"661","No need to discuss sources of error unless you have evidence that they actually affected your results",4,4
"662","You don’t need a materials list as long as you mentioned all these things in your methods paragraph",3,2
"663","I would just put your p-value in parentheses",3,3
"664","I would suggest to remove this segment. Open your introduction by stating the importance of experimenting salinity to measure photosynthesis activity. Because scientific papers are written for peers sharing similar knowledge/experience background.",2,2
"665","Where is your hypothesis? Also, where do you talk about why you chose this animal? I’m not even clear on what you are testing here.",1,4
"666","what do error bars represent?",3,3
"667","Does this fact contradict your results? The use of “however” here seems out of place.",4,2
"668","Follow the formatting instructions in the citation formatting section (page 51) to construct your citation lists and in-text citations.",3,3
"669","I don’t think either of these tables are really necessary, as you state your statistical results and have plenty of graphs that show caterpillar weights",3,3
"670","Correct format: Correct format for reporting: t-stat=_, d.f.=_, P=_ Refer to Bio Resource Guide for more details.",3,3
"671","This goes in the figure caption (legend), not here.",3,3
"672","Revise this statement.",2,2
"673","Should have been made clear that Hill reaction assay was used to quantify photosynthesis activity",3,3
"674","Did you have a positive control?",3,3
"675","Grammar",2,2
"676","As you’re more interested in the total difference in mass rather than the change for each day, you could use a bar graph showing the difference between final/initial mass (Your current graph works too but, you will want to quantify the difference in growth in some way).",3,3
"677","They found similar results to yours, but their experiment is not conclusive with your hypothesis.",4,4
"678","Make sure to include the concentration.",3,3
"679","What are your averages, standard devs, observations, trends?",3,3
"680","Still need to mention the alpha value",3,3
"681","For future figure legends, you should have a general description of the trend of the data, the sample size of each group, averages with sds, and your statistics",3,3
"682","This should go earlier in the abstract after you introduce the focus of the study.",2,2
"683","This implies causation. Maybe say that increased CO2 correlated with increased photosynthetic rate.",4,4
"684","Its hard to compare the effect of treatment when each figure is a separate treatment. You should combine broadside and facing into a total aggressive score and then compare the mean and standard deviations of the total behavior by treatment. Your error bars are also formatted incorrectly in the second figure. Come see me if you need help with excel.",3,3
"685","Why are you assuming that you had errors in the experiment?",3,2
"686","At what temp?",3,3
"687","???",2,3
"688","Would be better to build these graphs with just 1 series, and have x axis labels for the categories instead of a legend. Need y axis labels and units for all graphs",3,3
"689","State “We predict that…” and then state your hypothesis",4,2
"690","A paired t-test is more appropriate for your data, as it takes into account the fact that you used the same fish for both treatments.",3,3
"691","Is it the dye itself or the change in fish perception that we care about?",4,4
"692","No!!! Never proof!",2,2
"693","If you don’t reference a figure in the paper, you don’t need to include it",3,3
"694","Why might this happen? Condense your methods in the abstract to leave room for a little more background (how hormones control growth/development in M. sexta)",2,2
"695","So what do you expect to happen? In relation to weight?",3,4
"696","Also, what does this mean for agriculture? You mentioned it in the introduction, so you should mention it again the discussion.",4,2
"697","you need to find primary lit to justify your choice of inhibitors",3,3
"698","Error bars represent?",3,3
"699","Don’t display the same data in figures and tables. You still need statistics and description of error bars in your caption.",3,3
"700","Aren’t these nutrients?",3,2
"701","This is all redundant information to your results section. Use your discussion to elaborate on the explanation of your results, not the results themselves.",2,2
"702","You can reconsider the order of the ideas in the Abstract. You are missing information about the results. Remember that the abstract could include information from all the lab report sections",2,2
"703","You just have to say that all plants were exposed to the same env conditions",3,3
"704","Insignificant difference means that you saw no effective difference in R:S, so your hypothesis can not have been supported",3,4
"705","what is the biological question you are asking?",4,2
"706","Ah, okay, this works. I’m a little confused about the necessity of the gaps. Can you please explain this here?",3,2
"707","Check the y-axisAmplitude of contraction (V)",3,3
"708","First sentence should be the title of the figure.",3,3
"709","Better choice of words would be “do not significantly change” or something similar.",2,2
"710","Check the citation format..use square brackets",3,3
"711","How is this study different from yours, and why may that cause a discrepancy between your two results?",4,4
"712","No need to say this. But do include p-values, general trends you might’ve seen, averages/percent changes.",3,3
"713","Need a little more background info here about color. Briefly discuss/speculate about why color affected one of your dependent variables but not the other",2,4
"714","Nothing is every proven in this lab but hypothesis can be supported.",2,2
"715","Pretend you are writing a scientific journal article, not a lab notebook – avoid phrases like “in this experiment my group and I”Start your intro with a broad sentence introducing the topic (in this case, animal behavior). Then from there, explain about the betta fish and narrow down to your hypothesis. You have done this to some extent, but the first sentence here isn’t helping you connect your work to a broader concept in biology.",2,2
"716","Careful with this word. You may want to choose a synonym not conflated with statistical significance",3,3
"717","You need to expand on your earlier explanation of resource allocation in order for your hypothesis to make sense",4,4
"718","Using a paired t-test?",3,3
"719","Before saying this, can you mention the gathered results?",3,2
"720","You should only run one paired t-test on both leg’s data.",3,3
"721","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"722","The inhibitor, not the enzyme per se",2,3
"723","Since the stats weren’t significant, there’s no need to say that xxx was higher than yyy on average. Just say that the two groups weren’t significantly different",3,3
"724","What % concentration does that give you?",3,3
"725","Include the name as well.",2,3
"726","Check the citation format",3,3
"727","What do you mean?",3,3
"728","Did you do the calculations to convert this into M? If not, just write 1:1250 Azagard solution",3,3
"729","If you want to state this data you should do so in a table, separate from the results section",3,3
"730","Where were they relative to each other?",3,3
"731","Why? What’s the connection between food and aggression? You need to connect the dots for your reader",4,4
"732","Should have mentioned that you assembled your treatment and control groups with Hill reaction assay to quantify photosynthesis activity. This was important for methods section.",3,3
"733","This seems like it was just added in for the sake of having a source in the discussion. I would probably try to find another source that may fit better in your discussion such as a past study which you can compare your results with and to guide why you think your future study idea would work.",4,4
"734","In what pathway?",3,3
"735","This is an interesting thought, did a specific reference lead you to this explanation though? Because you should reference something here",4,4
"736","Did you have an experimental group?",3,3
"737","Does this flow?",2,2
"738","Citations",3,3
"739","Use the actual word",2,2
"740","I would not put it this way. You can rather say that, although our experiment showed statistically insignificant result, a previous study…”",2,3
"741","Future directions? What would you do if you could do this experiment over?",4,2
"742","Delete (Remove unneeded table)",3,3
"743","Don’t use a title in your figure, you need a y-axis and error bars",3,3
"744","procedural error",3,3
"745","Also explore the possible reasons why your herbicide experiment didn’t turn out the way you expected",4,4
"746","If you have it, I would include the width as well (How long the pulse lasted)",3,3
"747","The word “significant” has a statistical meaning in the sciences. As such, you would only be able to use it if you performed a statistical test to show that they were significantly different.",2,3
"748","Report the mean +/- the SD",3,3
"749","Why do you think this would occur?",4,3
"750","Find a different way to phrase this so it is more concise",2,2
"751","Also put the citation at the end of this sentence",3,3
"752","What about standard deviation?",3,3
"753","Use the Author’s name and Year of Pubication.",3,3
"754","standard dev?",3,3
"755","There needs to be at least 5 primary resources. Look up what primary resources are and be sure to include it into your report.",1,3
"756","Break this beast of a sentence up into several smaller sentence to improve clarity",2,2
"757","Try to make this more succinct.",2,2
"758","Those are cationic channels. They move Na+ and K+ ions",3,3
"759","Did you mean were not statistically significant and the difference were obtained by chance? Then you should rewrite that part.",3,3
"760","This caption should start with the figure number “Figure 3” and then the title of the figure.",3,3
"761","In your current model your activator targeted both IP3 and Ca2+ and your inhibitor targeted only Ca2+. To address this issue, you should have proposed an activator that only targets Ca2+ or alternative method. How would you clearly quantify the effect of an activator? Clear suggestion with example needed.",4,4
"762","Refer people to your figure(s) in the results.",3,3
"763","Statistics?",3,3
"764","Also, is there a way to make all controls one color and all treatments another?",3,3
"765","This still doesn’t make it clear that you used each leg as its own control instead of using a second set of three legs.",3,3
"766","Refer to figures in the results",3,3
"767","Ringers",3,3
"768","Why did you conduct statistical analysis? Did you do it to find errors?",3,3
"769","State the p-value you got and the averages/standard devs",3,3
"770","Figure 1. Remember if you change something to update the whole report!",3,3
"771","In text citation formatting",3,3
"772","If the contractile times were faster for both control and experimental on this leg, this would not affect the overall significance of your tests since the frog is being compared to itself.",3,3
"773","move to method",2,3
"774","Try to be a little more specific about your y-axis",3,3
"775","Add a comma after ANOVA. Commas were also needed throughout the report as well. Be sure to check for grammar and punctuation mistakes",2,2
"776","Figure legend doesn’t match with Figure numbers posted above. You provided two reagent tables. Include your t-test results indicating significant results.",3,3
"777","Do not use digital object identifier (DOI) links to cite sources or as in-text citations.Do not use a URL or web address as a citation. The URL or web address for an article is NEVER an acceptable citation for peer reviewed articles",3,1
"778","I don’t think you were stimulating the muscle for nearly long enough to cause fatigue",3,4
"779","?",4,3
"780","This table is not a good choice to represent this data. A graph would be much clearer. If you are confused about how to create a graph of this data, please email me or set up a time to discuss in person.",3,3
"781","Move this to the methods section",2,2
"782","Problem with error bars. Although the SD for each day are different, they have the same value in the graph. Check the excel tutorial to learn how to incorporate the SD to the graph (Sakai/ BioCore Guide/ Displaying data/ Graph). You should specify the values for each set of data.",3,3
"783","Word choice",2,2
"784","Procedural error could be one reason. Maybe the chloroplasts were not successfully isolated. Recall that you did not actually look through the microscope and calculated relative chloroplast density this time. It could be error at maintaining the temp during the experiments. Explore possible reasons!",4,4
"785","Keep tense consistent",2,2
"786","You need a citation in your discussion section.",3,3
"787","You have included wrong text!",2,3
"788","I don’t see the relation between the components of this hypothesis. The “if” and “then” portions could be related better. The prediction here is valid without the injection of caffeine, so the effect of caffeine is not clear.",4,4
"789","Your table one is raw data, so I wouldn’t include it. For table 2, I would turn it into a graph of averages, as that is easier to look at and interpret. For your graph, you don’t need a title, as that should go in your caption. You also don’t need error bars, as each line is one individual.",3,3
"790","How did you analyze the data statistically? That should be included in this section.",3,3
"791","The goal is not to prove the effectiveness, but to compare effect on control and treatment.",3,3
"792","How did you measure R:S? What were your statistical analyses?",3,3
"793","Include a sentence about what you concluded about caffeine based on this",4,2
"794","Informal. Look out for this throughout your report as well",2,2
"795","Is IGR the same than ecdysone? Just use the biological term.",3,2
"796","This is not true. JH controls the type of molt (either larval or adult)",3,3
"797","This section needs some reorganization: summarize each section in",2,2
"798","Try to summarize your methods in a better way without putting too much detail. For example, all the procedure to isolate 200 ul into microtubes with labels A, B, B pellet, and C can be condensed in a single line stating that the sample containing the pellet after second centrifuge was used. Because if you followed the protocol properly to isolate the chloroplast, you should have the highest chloroplast in your B pellet sample.",3,3
"799","These images are technically also figures, so you can label them such",3,3
"800","What about the standard deviation of this one.",3,3
"801","How? Be more precise on the effect of tubocurarine in the Ach nicotinic receptor.",3,4
"802","Make this connection to photosynthetic activity more explicit.",4,4
"803","You need a labelled y axis. Do not include numbers in the body of the figure. As is, the numbers can either represent the average R:S or the standard deviation.",3,3
"804","Your graphs do not need titles, because that’s what figure captions are for.",3,3
"805","I think the standard errors are the same for both conditions and that should not be the case. Check in Sakai/Bio Core Guide/ Displaying Data, in the graphs section there is one link for an excel tutorial that shows you how to add the standard deviations correctly.",3,3
"806","No need to explain what the t-test does, but also this is not quite right. A t-test might find no significant difference (as in this case), so the groups are not always statistically significantly different.",3,3
"807","You should include a sentence about why you are using Rana pipiens as your model organism.",3,3
"808","Do not quote other papers",2,2
"809","Be sure to discuss both dependent variables here",3,3
"810","Okay… this is a bit of a stretch and I think there’s a simpler interpretation. Think about the energetic costs of constantly displaying aggressive behaviors vs. using a shelter.",4,4
"811","What are their magnitudes?",3,3
"812","needs citation",3,3
"813","Redundant",2,2
"814","What kind of statistics?",3,3
"815","No citations in the discussion",1,3
"816","You can keep this, just make sure the significant digits are correct.",3,3
"817","any time you have an average graphed, you will need standard deviation bars (The standard deviation error bar option on excel doesn’t work properly, take a look at the resource guide or email me to learn how to add it properly). As this graph used 14 separate averages, it would need 14 standard deviation bars.",3,3
"818","While your resource guide does ask you to identify dependent/independent variables, these are sufficiently implied in your hypothesis and statement(s) regarding the hormone you will test, so you do not actually need this extra sentence explicitly identifying them unless you wish to include it.",4,4
"819","Consider this statement more carefully. Which concept is the cause, and which is the effect? What do you really mean by this? Your intro is somewhat unstructured. You go from broad statements to specific, and then back to broad again before narrowing on your hypothesis. How can you make this flow more smoothly?",2,4
"820","Briefly describe your experiment.",2,2
"821","Non-significant. That is not the same than insignificant",2,3
"822","This can go in results.",2,3
"823","Revise. Or just state that Paraquat would lower photosynthesis activity.",3,2
"824","You have 200 words for an abstract, use them. Look through primary literature and the core resource guide for information to add into an abstract",2,2
"825","These are raw data",3,3
"826","I would reiterate your p-value in the first sentence or two, to state your hypothesis is supported because your results are significant (p&lt;0.05)",3,3
"827","Have you looked up for a possible activator? Suggesting a specific activator that targets IP3 would significantly improve your current experimental model",4,4
"828","This is repetitive.",2,2
"829","This means that you are repeating information.",2,3
"830","You didn’t talk about the threshold or the amplitude of contraction, but you have figures for that. That is important and you need to include it here. Reference the figures in this section",3,3
"831","You may want to mention somewhere in here the frog and muscle",3,2
"832","Hypothesis should come last",2,2
"833","You tested more than one group (test and control groups,). Are they statistically different from one another?",3,3
"834","Methods section could be more concise. Some of the details could have been summarized in a better way.",2,2
"835","Decrease  amount of information about methodology and include some background information.",2,2
"836","Also explore the possible reasons why your herbicide experiment didn’t turn out the way you expected",4,4
"837","Should be all in past tense and full sentences.",2,2
"838","At the end of the discussion indicate possible implications of your experiment at a broader scale",2,4
"839","This is not primary peer-reviewed literature",3,3
"840","Your discussion is missing a lot of components including primary literature, make sure to check the core resource guide for what you need to add.",1,1
"841","Statistical tests?",3,3
"842","Why would weight drop? How is JH tied to weight and what changes to it will caue changes in weight",4,3
"843","rephrase",2,2
"844","Is this a citation for the lecture? It’s not the correct citation for the lab manual.",3,3
"845","This table is unnecessary since you mentioned the p-value in the intro.",3,3
"846","This is a good idea, but can your experiment test that? You’re not looking at gene expression, nor actual cells—just isolated chloroplasts.",4,4
"847","How much food? Did you add 5 drops in 10 g or in 40 g? That is important",3,3
"848","The fact that your hypothesis was not supported, does not mean you did it wrong. So don’t assume that you made mistakes and those are causing your results. I actually don’t believe those were errors in your experiment. Possible explanation: think about the doses of IGR that you gave the animal. 6 drops of IGR is only 0.3 mL for every 50 mL of food. That is a very low doses.",4,4
"849","So the information you originally had here was good, I just wanted you to only take out the citation at the end of it. I won’t mark you down for it though because I think you just misinterpreted what I said",3,3
"850","How much of this did you use?",3,3
"851","Delete gridlinesUnits for absorbance is “A”",3,3
"852","I would recommend you explain how are the proportions of these two hormones before pupation. That will help the reader to understand the hypothesis better.",3,4
"853","This is stuff that would be best said in a sentence or two in the results section.",2,2
"854","These are not the results from the experimentReference the figuresReport mean and standard deviationsStatistical AnalysisDescribe the trends",3,3
"855","this is ambiguous",2,2
"856","This is the Abstract, so you should be precise and just focus on the most important information for the experiment.",2,2
"857","As you received different results than previous studies, what do you think may have caused these differences?",4,4
"858","indicate that Physarum stock was already prepared",3,3
"859","Why’d you use kale?! You mentioned C3 plants…what’s special about kale?",4,3
"860","Or greater than the control group?",3,3
"861","Shoot is the denominator of R:S, so R:S will be smaller if shoots are bigger",3,4
"862","You did not use this abbreviations later",2,2
"863","Refer to your figures in the results",3,3
"864","This figure is repeated",3,3
"865","Your y-axis needs units (volts, I assume). The other graph is the same.",3,3
"866","Methods should be in paragraph form, not a list",3,2
"867","As the individual caterpillar’s change in mass is unimportant to the readers (you would note any drastically different mass changes in the paragraph portion), I would exclude this chart.",3,3
"868","You can report numbers in the abstract, so your means and standard devs and stats should be in here.",2,3
"869","Instead of saying that the obtained results were opposite to the expected results, just mention the observed trends in the data. That is what you got, mention that first and then later you can mention that it goes against the predicton.",2,4
"870","Save this for the intro.",2,2
"871","This is still methods, doesn’t need to be in a figure caption",3,3
"872","Good but don’t use the same exact sentences in the abstract as well. So either change the wording in the abstract a little bit or here in the intro.",2,2
"873","Your tone was not scientific enough throughout the lab report.C",2,2
"874","What is IBMX? Give me the name first, then the acronym later.",3,2
"875","Your introduction doesn’t ever explain the reason plants allocate resources differentially, which makes it difficult for an inexperienced reader to understand your hypothesis.",4,4
"876","You could recognize some patterns here, though. For example, compare 10% treatment of both of your species. Your chard samples had much smaller p-values compared to spinach. So, chard could possibly show better results than spinach if you refine your methods and conduct your experiment again. Although you got statistically insignificant values, look for a pattern and see which could be a good candidate or show a better result next time if you improve your methods.",4,4
"877","But you’re not measuring any output from the light-independent reactions. Re-shift your focus to how increased [CO2] would affect the light-dependent reactions.",4,4
"878","Citation format is [last name : year]",3,3
"879","Why paired? If you need help with this, please let me know!",3,3
"880","Your hypothesis is not supported because of your large p-value",3,3
"881","Autocorrect, I assume?",2,3
"882","Not really, careful here. Your hypothesis was not supported because your stats say there wasn’t a significant difference in their change in weight",4,4
"883","Indicate how absorbance decrease relates to photosynthesis activity. Does it increase or decrease photosynthesis?",3,4
"884","For future reference, you don’t need a table with your statistical results as long as you state them in the results section. Also, I forgot to mention this on your first submission, but because this line graph has averages, you need error bars for each line on each day",3,3
"885","revise",2,2
"886","What does this mean? Each group should have a separate standard deviation",3,3
"887","Which statistical test did you perform?",3,3
"888","@ is informal",2,2
"889","Hypothesis are never “confirmed” …rather, they are/aren’t “supported” by your data",2,2
"890","More possible reasons/explanations should have been explored/proposed such as intensity of light, range of test species, making sure of the health of chloroplasts, using white light source instead of sunlight to keep uniform condition, to incubate color light treatments….",4,4
"891","Report results of t-test as shown in the resource guide. Ex: “We found a significant difference between x and y (t=, df= , p=).",3,3
"892","Check the order, you talked about length first, then mass, and the go back to length again. You need to reference the figuresExample of a results sentence: Figure 1 illustrates the total change in weight after eight days for caterpillars treated with distilled water and Martin’s IGR. Individuals treated with IGR tended to growth less than control animals, however those difference were not statistically significant (t-stat = 1.46, p-value=0.196).",3,3
"893","Do not use sentences just to report the statistical outcome.",3,3
"894","water agar medium",3,3
"895","You can use this figure, but you will still need one on the overall change in weight which is what you ran your t-test on so make sure to include that. Also you do not need the tables of weights.",3,3
"896","Missing outside sources (Basic Criteria)",1,1
"897","You can assume your reader understands basic statistics, so no need to explain p values.",3,3
"898","cite",3,3
"899","Specify “Figure 2”",3,3
"900","Why would this change relative growth of roots? Didn’t both treatments receive the same amount of sunlight?",3,4
"901","Fix your y-axis",3,3
"902","Start by talking about the fish you used, not the tanks.",3,2
"903","You don’t want to get those results by hope",3,3
"904","I like the idea of these graphs, however it’s hard to look for differences between control and treatment groups when they are on two separate graphs. One graph that displays overall difference in weight would be easier to read",3,3
"905","Rephrase to make it clear how you determined the significance.",3,2
"906","Incorrect format + missing details",3,3
"907","Stats?",3,3
"908","This is not quite right.  The stats tells you that the trend that your eyes see in the data, simply the numbers,  is either strong or weak.  If it is strong (p &lt; 0.05) that means the data was not found by chance and thus you can being to explain it and argue about it.  However, if the data is weak (p&gt;0.05) then you lose the opportunity to argue why this data was seen (biological processes)",4,4
"909","I see no support for this whatsoever.",4,3
"910","Write common term in parenthesis",2,3
"911","How did you summarize your data?•What statistical tests were used? What groups were compared?",3,3
"912","back-to-back sentences starting with therefore",2,2
"913","This goes in methods section. Basic Criteria #2 error",1,3
"914","Include the statistical test you used in your methods",3,3
"915","Wrong tense",2,2
"916","Remember to include figure title immediately after figure number, then continue with the rest of the caption.",3,3
"917","Citation formatting. Check the BioCore Guide pages 48-49",3,3
"918","Not necessary in the discussion",2,2
"919","The physical weight of the mycorrhizae itself is likely negligible. Look for literature explaining the effects of mycorrhizae on roots.",3,4
"920","Also, recall that you didn’t quantify the presence of chloroplasts in your samples. You could have done it using a hemocytometer.",3,4
"921","you could include this in the results section.",2,3
"922","Did you do this for each fish or each pair of fish? What stats test did you use to analyze the datat?",3,3
"923","Precor is the brand, methoprene is the analogue in Precor",3,3
"924","You need to elaborate more on your results. Discuss them in terms of inter and intraspecific aggression and their respective costs/benefits. You also need to tie your findings back to the big picture.",4,4
"925","This is not a significant p value. Also just say that there was a significant difference between groups (t = , df = , p = )",1,3
"926","What is the dilution of this azamax solution?",3,3
"927","Not a confidence interval",3,3
"928","Which wavelengths? For what purpose? You need to be more specific in order for your hypothesis to make sense. Use primary lit to support your claims",3,4
"929","Not necessary",2,2
"930","This is where knowing the concentration of salt water you used, and knowing what previous researchers have found in similar experiments, would be very helpful.",4,4
"931","No need for figure title",3,3
"932","Fit your error bars to your individual data points. This also needs a legend!",3,3
"933","Sample size?",3,3
"934","It is a large cell! (Why it’s so cool!)",3,3
"935","Reasoning goes into discussion.",2,2
"936","You need to specifically mention the significance level.",3,3
"937","Table",3,3
"938","Good, but maybe? Assert this with a primary literature source.",3,3
"939","Logical, but we never use the word believe! Too subjective.",2,2
"940","Huh? This wasn’t in your results! Why inconclusive?",4,3
"941","I think this intro could have benefited from a citation of previous work involving restricted wavelength, but this was a very solid introduction overall",4,2
"942","Give some indication of the results here",2,2
"943","This is an interesting statement – why might that be true? Definitely explain this more!",4,4
"944","Be careful when choosing your primary literature sources. Source # 1 and 3 are not primary resources",3,4
"945","Report mean +/- sd",3,3
"946","[Grunert: 2015]",3,3
"947","unnecessary",2,2
"948","Of all the insignificant results you reported, pick the ones that caught your attention and include only those.",3,3
"949","0.1mL",3,3
"950","Glycine isn’t a sugar.",3,3
"951","You can write that error bars represent +/- one standard deviation. Also I didn’t realize this the first time but your standard deviation bars look very similar to each other, so I’m not 100% sure they are correct",3,3
"952","Hypotheses are never correct or incorrect. Rather, your data do or don’t support the hypothesis",2,2
"953","There were not treatment frog legs. The same legs were used for both conditions, so write the report in correspondence with that",3,3
"954","Statistics?",3,3
"955","Statistical test(s)?",3,3
"956","You placed oak flakes at equidistant which should have been noted here.",3,3
"957","What is the main message with this idea? That information is already mentioned in the previous sentence.",2,2
"958","We typically use 0.05 in biology. So be clear which significance level you’re using",3,4
"959","What does this graph mean? There are way too many lines are your legend is unclear",3,3
"960","The biggest problem was the organizational issue - which is one of  “basic criteria” from our grading rubric. Others were the results section, figures, and the usage of primary resources (refer to my comments for specifics). Please come see me if you need/want to sit down and go through anything. Don’t panic, we’ll fix this.",1,1
"961","Which studies? Cite them.",3,3
"962","Title should VERY briefly state the main takeaway of your experiment",2,2
"963","This was a really nice complete introduction but try to summarize a little bit more the previous lit. You don’t need to go so in depth into their methods",2,2
"964","Alpha?",3,3
"965","Have results or demonstrate results. Avoid using “prove” this way.",2,2
"966","Not necessary",2,2
"967","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"968","They were not different specimens, they were the same before and after injection. Focus better on what you predicted it will happen after the injection.",3,4
"969","What about CO2?",3,3
"970","Reference figure 2",3,3
"971","This is awkwardly worded",2,3
"972","+/- SD?",3,3
"973","Kind of reads colloquially. Try to avoid colloquial language",2,2
"974","?",2,3
"975","Hypotheses are never “correct”, rather, they are/aren’t “supported” by your data.",2,2
"976","I’m not sure what this means, and the next sentence is not very informative either. Do you mean the small sample size used?",3,3
"977","Suspended from a force transducer. Make this clear.",3,3
"978","[last name : year]",3,3
"979","Specify the studied physiological process",3,2
"980","What reagent are we using for this reaction? How does its change in absorbance represent photosynthetic rate?",3,3
"981","This is higher than 0.05",3,3
"982","Hypothesis should be in just one sentence",2,2
"983","Write more things like this. More primary resources should be utilized here to explain why your results make sense/didn’t make sense. Mechanistically, why does this not make sense?",4,4
"984","Statistical results should be included in this section.",3,3
"985","In the future when creating and labelling figures, try and have the order you mention the figures be the same order in which you number them",3,3
"986","I’d make explicit why you used the glucose.",4,3
"987","Your further studies are limited to Physarum model only. Future implications at a broader scale comparing different organisms models should have been explored and reflected in Abstract accordingly.",4,4
"988","Don’t attribute your results to error! You can state the errors but try and give a biological reason for your results",4,4
"989","What temp was the incubator set to?",3,3
"990","For figure 3 &amp; 4: You should consolidate how you express the s.d.’s.  Also, include the respective t-test results with the graphs. Otherwise they are good.",3,3
"991","Put it in a formal language. Start with “A previous experiment on testing the inhibition… showed that lower concentration..” Revise your lab report to edit any other informal texts",2,2
"992","Remove this throughout the method – it is not necessary to tell the reader how you labeled tubes",3,3
"993","Is there a reason that we want to be more effective at growing these particular plants?",4,4
"994","Leave this for the intro but explain why, because the connection here isn’t clear yet.",4,4
"995","Significant difference in what? I think your intro would be improved through a more logical flow. Start big – what’s resource allocation? How is it measured? And then move to salinity, and finally your hypothesis.",2,4
"996","I know you know them, but I have to ask anyway—please indicate your (in)dependent variables and embed them in your hypothesis.",4,3
"997","These need standard deviations",3,3
"998","Do not quote precious papers",2,2
"999","I would write “differences in weight are more pronounced after the third day”, for reasons I stated in your results section",2,3
"1000","Also explore the possible reasons why your herbicide experiment didn’t turn out the way you expected",4,4
"1001","Be more precise here and explain the mechanism– the plants vary their own resource allocation in response to these factors.",2,3
"1002","I would just say it’s insignificant and talk about what that means in the discussion.",3,3
"1003","What groups were compared?",3,3
"1004","agree",4,3
"1005","State the trend",3,3
"1006","Alpha?",3,3
"1007","Think about biological explanations. Maybe they grew longer but less densely branched? Maybe a change in density?",4,4
"1008","No real mention of the cellular mechanism in here",4,4
"1009","Which ANOVA and post hoc test?",3,3
"1010","In your results section, just put your p-value and state whether it is significant or not. You discussion is where you talk about what that means for your hypothesis.",1,1
"1011","These are raw data",3,3
"1012","You need to have a hypothesis and methods in your abstract",2,2
"1013","What does this p-value mean? Is it significant?",3,3
"1014","No, we can’t copy/paste our intro and use it for our methods.",2,2
"1015","And because you have a caption your figure does not need a title",3,3
"1016","informal",2,2
"1017","Need a title that relates to your experiment – ask your peers for ideas if you need some.",2,2
"1018","Why is the Ca++ released? You can connect this sentence and the previous",2,2
"1019","Need to define this behavior",4,2
"1020","I think this was a typo. It’s “50 mL centrifuge tubes”",3,3
"1021","This is all slightly confusing, try to condense this into one cohesive thought",2,2
"1022","I would average the 2 controls together and the 2 experimentals together and display this as a graph.",3,3
"1023","Can you be more precise than around 9g? Can you use descriptive statistic (mean and SD) for this?",3,3
"1024","don’t mention about your control result in the abstract if don’t suggest ways to improve or identify reasons",2,2
"1025","Same here with the format. [author : year]",3,3
"1026","This does make sense since Ach affects the receptors and not the release itself of Ach (The Ach should still get released into the synapse. There’s just no receptors for the Ach to bind to afterwards).",4,4
"1027","Plagiarized",1,3
"1028","As the graph above and below already displays this data and we aren’t as interested in the exact values as we are in the overall differences, I would exclude this chart.",3,3
"1029","Missing outside sources (Basic criteria)",1,1
"1030","Still missing a description of the behaviors you measured",3,3
"1031","This is why we combine the data for all legs and focus on treatment vs controls and not comparing individual legs (they are replicates).",3,3
"1032","Need a little more detail in the abstract. Briefly explain your methods, and give your hypothesis",2,2
"1033","Intensity or frequency? Be specific",2,3
"1034","Plagiarized",1,3
"1035","It was actually bought the morning of",3,3
