"","text","subject_label","subject_predicted"
"578","So you should’ve injected 0.1 ml of 1mM tubocurarine",2,2
"579","What are the values between parenthesis the SD for of the variables for the control and experimental groups or both variables for one group? That is not clear just reading the text. Nonetheless, I would report the mean and SD together and then interpret those results",2,2
"580","Combine this figures and create just figure caption",2,2
"581","Not sure this is the best verb. ‘Stimulated’ perhaps?",1,1
"582","So did you not run a statistical test? You should’ve done a two sample t-test to determine if the difference in weights between your two groups was significant",2,2
"583","While the absorbance values are inversely proportional to photosynthesis activity, percent change is directly proportional. Throughout the discussion either pick absorbance value or percent change and refer to p-value.",2,2
"584","This abstract needs a little bit more in it. Think two sentences for intro, your hypothesis, one sentence for methods, two for results, and a short conclusion",1,1
"585","Need to explain what the behaviors are",2,1
"586","You could actually include dilution calc info, 1x1cm square info, how 2% water agar medium was prepared—all these in your reagent table.",2,2
"587","You need a little more info on what ecdysterone specifically does, and how it related to weight of the caterpillars",1,1
"588","I don’t think you uploaded this figure?",2,2
"589","So this is the t-stat, it is more important to have a p-value in here",2,2
"590","In what?Above you use ‘photosynthetic rates’  and below photosynthetic activity I would pick a term",1,2
"591","Report the SD with the mean value",2,2
"592","You can embed this into your experimental layout earlier in the methods—might flow better.",1,1
"593","No need to list materials. You can just mention them as you use them in the procedure.",2,2
"594","Did you measure weight?",2,2
"595","I still think you should do a Tukey-Kramer.  Because actually? The error bar looks significant to me, so…",2,2
"596","I still don’t see that biological reasoning for pH affecting the light-dep. Reactions of photosynthesis.",1,1
"597","Typo?",1,1
"598","Ok, the way you have this organized is pretty confusing, because you’re going back and forth between two values for four legs. Talk about the threshold for all four legs first, then talk about contraction amplitude",2,2
"599","Did you average distance migrated or calculate a rate and average that? Put that here!",2,2
"600","But you predicted a decrease in the threshold.",2,1
"601","This was not possible because the Achilles tendon was tied. Be careful with the cause-effect relations that you do.",1,1
"602","I would recommend a two-tailed t test (or a two-sample t-test)",2,2
"603","Its hard to compare the effect of treatment when each figure is a separate treatment. You should combine broadside and facing into a total aggressive score and then compare the mean and standard deviations of the total behavior by treatment. Your error bars are also formatted incorrectly in the second figure. Come see me if you need help with excel.",2,2
"604","Why do you think your results may have been different from what you had expected and what would you recommend changing in future experiments?",1,1
"605","there is not a multiple variable t-test",2,2
"606","Don’t put quotes in your lab report",1,1
"607","Your hypothesis is either totally supported or not, each leg does not support or rejected your hypothesis",2,1
"608","But you weren’t trying to test for pupation?",2,2
"609","This sounds backwards?",1,1
"610","A brief (1-2 sentences) explanation for why the model organism was good to use in your experiment.",2,1
"611","You should not have raw data in your lab report",2,2
"612","Dont have this as its own sentence but rather as if its an in-text citation at the end of the last sentence in the figure caption.",1,2
"613","Reference your figures in here to better explain what is going on.",2,2
"614","Avoid repeating words",1,1
"615","Need a little bit more background info about why this may be the case",1,1
"616","Try to be a little more specific",1,1
"617","You need a little bit more on why you think you would get that result, what effect does JH have on weight, what is the correlation there? Explain that throughout the introduction",1,1
"618","They did still contract though, so what exactly is going on?",1,2
"619","This is a good graph.  Could increase the size of the legend some for ease in reading.",2,2
"620","citation",2,2
"621","as",1,2
"622","pupa",2,2
"623","The overall average weight gain/loss with the standard deviation would be a bit more useful than just the standard deviation",2,2
"624","Anything general enough to be used in the abstract doesn’t typically need citation.",1,1
"625","Also, maybe it did grow toward food at the beginning but changed direction later.. the traces could actually be revealed against a light source..",2,1
"626","I think this was a typo. It’s “50 mL centrifuge tubes”",2,2
"627","Combine these with the previous results",2,2
"628","Do not interpret data in the methods",1,2
"629","Is this part of the figure? The statistical comparison is not visualized in the figure",2,2
"630","Revise",1,1
"631","In your intro you need to talk more about the biological things that happen what would be affected by caffeine",1,1
"632","Section too short. Analysis should be done regardless on experimental errors. Mistakes in data collection or monitoring had resulted in cool unintended discoveries.",1,1
"633","Colloquial language",1,1
"634","Error bars represent?",2,2
"635","Refer people to your figures in the results section.",2,2
"636","Then why you have Figure 1?",2,2
"637","You have 200 words for an abstract, use them. Look through primary literature and the core resource guide for information to add into an abstract",1,1
"638","You don’t need to justify what stat test you are doing",2,2
"639","What did you mean by similar? Remember that the proportions of these hormones are different along the animal’s life cycle",2,1
"640","Citation formatting",2,2
"641","You shouldn’t reference another experiment if you are talking about your own here",1,2
"642","Another potential reason could be error in isolating the chloroplasts from the leaves. Recall that you didn’t actually record the relative density of chloroplast this time. Going through that step to ensure your sample actually had a high density of chloroplast would be an effective way to ensuring that you had chloroplast in your treatment to begin with.",2,2
"643","You just need to write a lot more than you did. Refer to the Biocore Resource Guide to see what is expected of each section and/or come talk to me about how you can improve.",1,1
"644","If none of them died you don’t need to state that",2,2
"645","Citation formatting",2,2
"646","This is not needed",1,2
"647","Stats?!",2,2
"648","did you use averages from each pot?",2,2
"649","Technically this is primary literature but you need to talk about what they did and what this study found and how it relates to your paper",2,1
"650","Make sure I can see the negative end of the standard error bars",2,2
"651","This figure is not necessary. Just include figures with your results.",2,2
"652","This discussion is a little hard to follow, you need to connect these studies back to your own and explain why you think you did not see the expected result (in terms of biological and chemical reasons)",1,1
"653","Find a different way to phrase this so it is more concise",1,1
"654","Look out for plagiarism both in your intro and in your methods. Find other resources and/or make them into your own words to avoid this happening again. Breathe! We’ll fix this.",2,1
"655","and that happens all the time, that is science! You don’t need to mention this",2,1
"656","You could include the p-values you stated at the top, here instead. Same for the statements about the avg. lengths.",2,2
"657","Very detailed title! You could possibly make it a bit more concise…",1,1
"658","Those channels move Na+ and K+",2,1
"659","typo",1,1
"660","Just say marginal",1,2
"661","Could you check this again? Your table has a different p-value",2,2
"662","Why are you interested in this?",2,2
"663","This is not true. Do not assume that you did the experiment wrong. There could be biological explanations, alternative hypothesis, etc. You cannot attribute the results to experimental errors.",1,1
"664","PTTH?",2,2
"665","You need another source",2,2
"666","You are missing important information in this sectionSome background informationBriefly describe the methodologyThe hypothesis should be included also",1,1
"667","You already said this, no need to say it again. Just jump right into the interpretation part.",1,1
"668","Also, I’d connect the dots—it might be easier to see a clear relationship here.",1,1
"669","I would include the number of pulses as well as the width used as well (the duration of the stimulus)",2,2
"670","Informal",1,1
"671","State your p-value somewhere and results briefly if you have the word count to do so",1,1
"672","Are you able to prove this?",1,1
"673","In-text citation format [Johnson: 2016]",2,2
"674","Avoid stating any stat value in the abstract. You can rather say that the significant statistical difference was confirmed by one-way ANOVA test.",1,2
"675","And what was the control’s diet",2,2
"676","This disagrees with the first sentence of your results (which is in the wrong section).",1,1
"677","Need to include more in these figure captions. Need to include what the respective statistics values are as well as what the legend is in words.",2,2
"678","Again, think of a better flaw",1,1
"679","What statistical test was used? And your alpha value was not 0.005. Think about it and let me know if you still don’t know.",2,2
"680","How does this relate to your study? You need to connect the dots for your reader",1,1
"681","Why? What support do you have for this?",1,2
"682","Perhaps a little too broad",1,1
"683","Did you sterilize anything?",2,2
"684","Good abstract. Can you add a (half) sentence explaining why you made the hypothesis you did? (Maybe replace your first sentence with something about how calcium in important for muscle contraction)",1,1
"685","DO NOT DISCUSS THE HYPOTHESIS IN THE RESULTS!(We’ve repeatedly gone over this in class and I commented on it in your last lab report. Please come see me if you have questions.)",1,1
"686","This is unclear and doesn’t match your methods.",2,1
"687","Not necessary (only your main hypothesis is needed in the intro)… also, “biological statistical hypothesis” is not a thing",2,2
"688","The goal is to “understand patterns/outcomes” not “prove”.",1,1
"689","This sounds more like a prediction, but it’s phrased as a result. Revise please!",1,1
"690","What evidence does this provide you for your own experiment, why is this study relevant. Make that clear because the connection seems confusing.",1,1
"691","Right, so can you take this a little further? What does it say about the evolution of these fish, and artificial selection in particular? It’s important to make this connection.",1,1
"692","Start more broadly",1,1
"693","What information is required in the Abstract? BioCore Guide, page 41 You are missing information from some sections of your lab report",1,1
"694","Where is this source referenced in the text?",2,2
"695","These belong in methods",1,1
"696","Write this section in past tense. Also use the actual symbols instead of writing out words like “degrees Celsius” or “microliters”",1,1
"697","This table shows data that is better provided as a sentence in your results section.",2,2
"698","For statistical tests, you only need to state which test was used (in the methods) and your p-value (Results/discussion)",2,2
"699","This is interpretation, which goes in the discussion, not in the results.",1,1
"700","No need to discuss sources of error unless you have evidence that it actually affected your results",1,1
"701","Do you think a picture would be helpful to visualize this results?",2,1
"702","This is unclear",1,1
"703","You need to describe here the trends of your graph. It is not enough just to mention that the statistic was not significant. Remember, statistics is just a tool, not the most important thing in your results.",2,2
"704","Make sure you include the alpha value (0.05)",2,2
"705","Wait. I thought your hypothesis was glucose &gt; glycine?",1,1
"706","Mention how you prepared 20x dilutions since you didn’t provide a reagent table as a supplement",2,2
"707","A brief (1-2 sentences) explanation for why the model organism was good to use in your experiment.",2,1
"708","You need to expand on this more. Why would increased weight and length be connected with increased JH?  It has to do with the commitment pulse but you need to say more about that.",1,1
"709","Hypothesize would be a better term",1,1
"710","Cut -off level for significance.",2,2
"711","Are these averaged values?Where is the SD?",2,2
"712","storage conditions?",2,2
"713","No websites required for peer reviewed articles. Also See link below for necessary improvement",2,2
"714","Don’t put the chemical concentration in your intro, just have it in the methods",2,1
"715","You injected into the muscle, so this is not really true. You did stimulate the nerve though",2,2
"716","This is too brief. You need basic background, hypothesis, methods, and results/discussion in your abstract.",1,1
"717","Abstract need improvement. See link at the end for guidance.",1,1
"718","Avoid starting sentences with “because”",1,1
"719","It’s good that you’ve now included primary literature, but avoid so many direct quotations. Paraphrase what the author said",1,1
"720","Does this author have a first initial? In the text you cite it as 2009, and here the year is 2010. Double check your work.",2,2
"721","What is better behavior?In general, the writing quality of this introduction needs to be improved. Your sentence structure is poor in some places, and the language is informal (e.g., “This is the fish at max aggression”).What about the fact that the native habitat of betta fish is murky (what you call opaque) water? How do you think that plays into the biology of these aggressive interactions? Why is it interesting or important to test on these aquarium fish?",1,1
"722","You can combine these two sentences into one by just cutting out what I’ve highlighted",1,2
"723","Also, add a concluding sentence",1,1
"724","Problem with error bars. They look the same in both treatments",2,2
"725","Why?",1,2
"726","What was the significance of your study and what happened",1,1
"727","Make sure you tie this back to aggression. What did you learn from this study?",1,1
"728","Your next sentence contains this information so you don’t need to state this",1,1
"729","What about making sure that the chloroplasts are healthy?",2,2
"730","supported",1,1
"731","Year?",2,2
"732","You had all fourth instar larva",2,2
"733","Give some indication of the results here",1,1
"734","Revise to make formal",1,1
"735","You don’t need to state this, put the intext citation at the end and that will suffice",2,2
"736","This sentence is unnecessary",1,1
"737","can you be more precise. Amplitude of what",2,2
"738","+/-? Report means +/- SDs before your stats.",2,2
"739","Is this the only function of Ca++ in the presynaptic terminal? Is Ca++ necessary for exocytosis?",2,1
"740","I don’t see how this information relates to decreased aggression in turbid waters.",1,1
"741","State “We predict that…” and then state your hypothesis",1,1
"742","Still need to have hypothesis in the abstract",1,1
"743","Can you be more precise about this? Specify each of those values to the stimuli parameters that you used.",2,2
"744","word choice",1,1
"745","State your statistical test but you do not report the results of it in this section.",2,2
"746","Quickly relate this back to a bigger picture. Why is it important to know how kale responds to differences in temperature?",1,1
"747","Supported, not proved",1,1
"748","Check the citation format",2,2
"749","Need more in the figure captions.",2,2
"750","Grammar",1,1
"751","This goes in methods section. Indicate both your independent and dependent variables in Methods.",1,2
"752","revise",1,1
"753","Should mention that you used Hill reaction to quantify photosynthesis",2,2
"754","Not significantly different; remember, a t-test is a comparison",2,2
"755","Both models were? Can you describe the models in more detail?",1,2
"756","Statistically larger or not?",2,2
"757","The table should be included as a few sentences in your results, rather than a table.",2,2
"758","Lower case p",1,2
"759","Just specify the statistical test used",2,2
"760","Use the averages of these data to make your graph.",2,2
"761","You can combine figures 1-3 in just one figure. That will concentrate your results better. What is the response in your y-axis? I yhink you meant Amplitude of contraction (V)",2,2
"762","Save this for the discussion.",1,1
"763","You use a lot of words in these sentences, but you’re not conveying a lot of information. Make them more specific and use examples to get your points across. This also allows you to bring in more primary literature sources.",1,1
"764","I would try to include the number of pulses and the width of each pulse (how long each pulse lasted).",2,2
"765","Just say that there was significant difference between the groups (t = , df = , P = )",2,2
"766","Is this a strong ending? Remember we want to bring it out to the big picture, and connect back to the introduction. Rework the structure of the discussion to leave the reader with a strong impression of why your work is important.",1,1
"767","Delete this. Raw data should be in lab notebooks, but not lab reports",2,2
"768","Label and figure caption# does not match",2,2
"769","Ringers",2,2
"770","This is not really scientifically written, so I would excluded",1,1
"771","Can you say more about this? What types of shelters are found in the natural environment?In general, your intro needs to be fleshed out a bit more. The first sentence, for example, is pretty broad but doesn’t tell me much about biology or why we study behavior. Think about the links between evolution, behavior, and fitness, and then incorporate this idea of taking shelter into those concepts.",1,1
"772","Getting results that do not support your hypothesis does not mean an error occurred in your experiment",1,1
"773","What did you mean with this? Did you increase voltage of stimulation form 0 to 10 V in steps of 1V?",2,2
"774","Missing the year",2,2
"775","Is IGR the same than ecdysone? Just use the biological term.",2,1
"776","percent",2,2
"777","Talk more about what that study did/found and how it relates to what you will test or find an additional study to relate to yours",1,1
"778","Remember, save any reasoning for he discussion!",1,1
"779","You can just state that because your p-value is very high, you reject your hypothesis. You don’t need to talk about the null",1,1
"780","Re write the hypothesis without saying based on the knowledge.",1,1
"781","For…? You might want to say something like “We chose this species to test the role of Ach in muscle contraction because the…”",2,1
"782","Highlight of this segment should have been reflected in the Abstract.",1,1
"783","This sentence is confusing",1,1
"784","What exactly do you mean by this?",1,2
"785","Where’s the t-test for the weight ratio?",2,2
"786","How do you know this? This should be cited",2,2
"787","Compare your explanation to results and interpretations of previously published studies and cite them.If appropriate, describe the alternative explanations of your data. If there is another possible explanation for your data, what future experiments are needed to determine the best explanation?",1,1
"788","No numbers. Remember this is a paragraph, not a recipe.",2,1
"789","Explain the number of individuals in each group. You can mention in the first sentence that they had similar size. Is not necessary to say that 2 of them were 4 cm and the other 2 4.5 cm.",2,1
"790","You don’t need to repeat all this again. You can just say that the same stimulation procedure was applied after injection to determine the new threshold.",2,2
"791","Make a graph with 2 bars. Mean change in weight for control vs treatment.",2,2
"792","What muscle?",2,2
"793","This is true, but what about your observed results? There was still a bit of a difference, albeit an insignificant. Do you still think your hypothesis was valid? How can you justify it or explain your results using biology?",1,1
"794","I wouldn’t list this as an error but a possible explanation for why your experiment may have been different from past experiments.",1,1
"795","Any suggestions about its effect on hormones ???",1,1
"796","I see no support for this whatsoever.",1,2
"797","should indicate that %change formula was used to convert the absorbance data (raw data)",2,2
"798","This is considered raw data and should not be included.",2,2
"799","They should be different for the different groups, not both .7114",2,2
"800","Check the citation formatting in the BioCore Guide pages  48-49.",2,2
"801","If not important, why begin your intro with a description of it?",1,1
"802","informal",1,1
"803","Which hormones? In what organism?",2,2
"804","Confusing. Revise.",1,1
"805","Once again why will this happen? How? What did Kingsolver do in their experiment?",1,1
"806","The definition of control and treatment group is better suited in the Methods. You could just mention a difference in the growth of animals under the influence of AzaMax.",1,2
"807","You need to make it clear how this related to your study and what it did, because it isn’t apparent how it is related",1,1
"808","Improper citation format. Also the lab manual is not primary literature",2,2
"809","So…what is DCPIP and why are we using it?",2,2
"810","Have you found a study that grew plants in the total dark? Could you use that to support this part of your discussion?",1,1
"811","This is a little bit informal. Try something like, “We began by planting ## buckwheat seeds, which grew in the greenhouse for 14 days.” Then you can include the supporting details.",1,1
"812","Greater overall plant growth does not equal greater R:S ratios… what do you really mean here? Or, do you have the data to support your assertion of greater overall plant growth?",1,1
"813","Missing statistical analysis",2,2
"814","The label itself isn’t as important as you can easily label them something else and get the same results. (Doesn’t affect reproducibility).",2,1
"815","Websites are generally not primary literature, although they can be used as secondary sources (like the lab manual)",2,1
"816","All this info is not suitable to be part of introduction, but methods.",1,1
"817","Rephrase this sentence to avoid questions",1,1
"818","For what?!",2,2
"819","The critical issue here is not having primary literature",1,1
"820","Your axes also need units (probably volts)",2,2
"821","State clearly whether or not your hypothesis was supported (statistically or otherwise)",2,1
"822","citations?",2,2
"823","Include highlights from discussion",1,1
"824","Good start to a caption but you are missing some points. Look through the core resource guide and at the figure captions in primary literature to get an idea for how one looks.",2,2
"825","With a force transducer",2,2
"826","Why paired?",2,2
"827","You need to have a hypothesis and methods in your abstract",1,1
"828","This is the opposite of what the previous sentence says.",1,1
"829","Consider ending with a broader statement about why this type of research matters",1,1
"830","Number figures in order they are referenced. Where is your reference to Figure 1?",2,2
"831","Why does slow maturation cause caterpillars to grow larger?",1,1
"832","Not all the hormones that regulate growth are JH. Ex: Ecdysone, PTTH",2,1
"833","Does that mean Physarum placed in a water-agar medium with an external stimuli (food) would not grow at all? Is that what you observed in your previous week’s experiment as well?",1,1
"834","Mention that Physarum stock was prepared prior to your experimentDetails regarding 2% water-agar prep, dilution calc. &amp; prep, block dimensions and prep should be incorporated in a guideline table and/or diagram as a supplement to improve this section",2,2
"835","Lastly, if you don’t talk about the top to bottom (relaxation period) data, then you shouldn’t show a figure about it, or even include the data in the paper.",2,2
"836","This is still a recipe-style writing. Suggestion: You could open your section by saying that “The slurry/ground mixture of chickweed was centrifuged using (name of the machine we used to centrifuge) at XG, Xrmp, at Xdegrees for Xmins to extract/isolate the chloroplasts. Any debris was removed and the solution was centrifuged again (mention specifications). The pellet was isolated and treated with Hill reaction assay (Table# provided in the supplement) to quantify photosynthesis activity. The absorbances were recorded…”",2,2
"837","Good introduction, just try to elaborate more on what those previous experiments did and found. That is partially what should be driving your hypothesis",1,1
"838","what is the biological question we are asking?",1,1
"839","You need to refer to ALL figures within the text of the paper (usually in the results, sometimes also in the discussion or other sections). Don’t include a figure here that you don’t talk about in the text (but this is a good figure, so talk about it in the text, don’t delete it!)",2,2
"840","Also include that you injected 0.1 ml",2,2
"841","Make sure to include the blocker concentration as well",2,2
"842","Try to be concise here, you spend a lot of time talking about one caterpillar instead of general trends",2,1
"843","How is this different from the figure? Avoid repeating information",2,2
"844","This goes into the discussion section",1,1
"845","Generally you should talk about the data before you mention your statistical results",2,2
"846","Break this sentence up.",1,1
"847","Indicate which experiment.",2,2
"848","You could briefly mention the obtained results here",1,1
"849","Don’t make a specific reference to images in another source without describing them because others may not have that source to look at.",2,1
"850","JH analogue (It mimics JH but isn’t actual Manduca JH)",2,2
"851","Units",2,2
"852","Silver thread",2,2
"853","Provide %change data after 30 min and refer to figure.",2,2
"854","Check the correct format to report the results.",2,2
"855","Omit this",1,2
"856","List standard devs as well",2,2
"857","That’s Figure 2.",2,2
"858","Make it clear that the standard deviation is represented by the error bars.",2,2
"859","Because “significant” is a statistical word, this ends up sounding strange as you’re comparing the p-values rather than saying the decrease was smaller.",1,2
"860","Be direct. The data did not support our hypothesis.",1,1
"861","For first time use, you have to define the acronym",1,2
"862","In addition, try to avoid words such as “prove” or “correct.” Due to the uncertain nature of science, there’s always the possibility that what you’re saying could have an alternate explanation.",1,1
"863","Why? What role would they play in signaling?",1,1
"864","As the experimental and the control groups weren’t the same caterpillars, but two separate caterpillars, I would not use this t-test.An example of an experiment where a paired t-test would work would be measuring the force a muscle can contract before and after injection of caffeine. (The muscle serves as a control before injection and then serves as the treatment group after injection).",2,2
"865","The threshold…before and after treatment?",2,2
"866","Are these averaged values? Then you are missing the SDStimuli amplitudeResponse before caffeine? What are you considering response here? Is the Amplitude of contraction? Missing units",2,2
"867","The contraction was the response to electric stimulation. What was the response to the contraction?",2,2
"868","You need to state the actual chemical you’re using (methoprene)",2,2
"869","When? At the end of the experiment or this is the total change from day 1 to day 8. You need to be more precise",2,2
"870","Not sure why this quotation is here because there’s no closing quotation. Either way, you shouldn’t have quotations",1,1
"871","Reference your graph using “Figure #”",2,2
"872","Be more direct and just tell us what the behaviors were and how many points they were each worth.",1,2
"873","How does this relate to your findings? You need to connect the dots for your reader.",1,1
"874","Theshold?",2,2
"875","Units on the y-axis, careful of your standard deviation",2,2
"876","Try to fix the x-axis label since your have –ve values",2,2
"877","Maybe.. but again you theoretically accounted for this",1,1
"878","Try to trim this down a little, it’s a bit “dramatic” try to make it more concise and “sciency”",1,1
"879","What is this, another caterpillar/moth or holometabolous insect, get a little more specific in the future",1,1
"880","If this is true, then show the data for this dependent variable. If you don’t have those data, then just stick with explaining the different in time until showing the behavior f",2,2
"881","Needs citation",2,2
"882","I would try include 1 or 2 lines about how Ach is involved in normal muscle function.",1,1
"883","Cite your sources (journal articles) correctly. See resource guide",2,2
"884","two-sample",2,2
"885","The hypothesis should not be cited. You are not giving credit to another source for your hypothesis, that is part of your experiment, not a previous study",1,1
"886","Mention what muscle you are using, as you then reference it below",2,2
"887","Almost perfect, 
just mention how many frogs are in each group and just have your y-axis say “Twitch Threshold (Volts)”",2,2
"888","There needs to be more here. What part of the photosynthetic process does temperature and herbicides effect?",2,1
"889","Come see me for stats!",2,2
"890","This was a solid discussion section, but you need to explain the relevance / importance of your study.",1,1
"891","What was the concentration of this chemical?",2,2
"892","You can combine these sentences in one. Remember the example from last week.",1,2
"893","Title should VERY briefly state the main takeaway of your experiment",1,1
"894","Avoid this recipe-style writing",1,1
"895","So…does it use microtubules too? Provide evidence and some information on how Physarum use them specifically.",1,1
"896","Remember to include the title of the graph immediately after the figure number. Then you can continue with the rest of the caption.",2,2
"897","Avoid reporting p values in abstract, rather mention it was statistically sig",1,2
"898","if",1,2
"899","Try to avoid the use of sentences just for the statistical outcome. Combine this information with the result. You can check in the annotation exercise that you already did the section with the results. Look for examples reporting the statistical outcome.",2,2
"900","No need to cite the manual in your methods.",2,2
"901","You need to elaborate more on the length ratio changes.",1,1
"902","Check your x-axis",2,2
"903","Overall, good intro, but pay attention to detail; as I said in lab, I will hold you accountable for accurate scientific info.",2,1
"904","Why do plants show more dramatic effects than animals? Be specific!",1,2
"905","Not true, there was not a significant effect in the injection of lidocaine.",2,2
"906","How did you analyze the data afterward?",2,2
"907","Why two-tailed?",2,2
"908","y-axis: Amplitude of contraction",2,2
"909","How many replicates did you measure? What value did you run the ANOVA tests on? Right now it’s not clear to the reader what exactly you measured, whether you used a ratio, or whether you looked at length, weight, both, or something else entirely.",2,2
"910","The statistic supports the data that you are showing in figure 4, but that figure is not showing any statistical result.",2,2
"911","Since the stats weren’t significant, there’s no need to say that xxx was higher than yyy on average. Just say that the two groups weren’t significantly different",2,2
"912","You aren’t stimulating the muscle for a longer period of time with the lanthanum chloride though, so idk if this is a valid possible explanation",1,1
"913","Also, introduce your study organism",2,1
"914","This is not super relevant to your experiment so I wouldn’t include it",1,1
"915","What statistical test?",2,2
"916","When? Specify the day of the photograph",2,2
"917","You can say it rejects the null hypothesis, but the way you have it phrased here is a little odd",1,1
"918","This segment needs citation",2,2
"919","One-tailed two-sample t test",2,2
"920","Give some indication of the results here. Also include the species name and light treatment",2,2
"921","Is this statistical test for the threshold or contraction amplitude.",2,2
"922","Delete gridlines",2,2
"923","Try to avoid colloquial language",1,1
"924","Why is this a helpful species to study?",2,1
"925","correct format: t-stat=_, d.f.=_, P=_",2,2
"926","What is the meaning of positively and negatively? The thresholds decreased, does this mean that the chemical has a positive effect? That is not velar. The amplitude also decreased. Is that a negative effect? Why if they went in the same direction one is positive and the other is negative? Instead of saying positively and negatively, mention the tendencies.",2,2
"927","You should focus on the explanations and interpretations of the results, not possible errors.",2,1
"928","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",1,1
"929","Rewrite this result but avoid repeating the same words.",1,1
"930","I would exclude this as it can be considered raw data (Leaving in the portion in your results section about each leg decreasing in amplitude after injection is fine).",2,2
"931","Not necessary",1,2
"932","These are all observations, you need to be interpreting results and referencing stats in your discussion",2,2
"933","Where are your statistics? You said you did a t-test, you need to report it in the results section.",2,2
"934","These are not necessarily the same thing, so if that is how you defined threshold throughout the experiment, make that clear.",1,1
"935","If this is your hypothesis, make that clear. It should be the last sentence of the intro.",1,1
"936","Don’t include this figure. Do include your t-statistic and degrees of freedom",2,2
"937","Is that what you did?",2,2
"938","You should mention somewhere in here that you are using Rana pipiens as your model organism and why. I know you removed it from the end to make the hypothesis last, but it should still be in here somewhere.",2,2
"939","We resuspended the pellet, not the supernatant",2,2
"940","This is a replicate. It cannot have a separate p-value.",2,2
"941","minimal (word choice)",1,1
"942","Do you have any possible reason to think this? If no, delete.",1,1
"943","This information is also in the lab manual, what new information did this experiment provide you with, what did they do and find?",1,1
"944","Write the methods in past tense",1,1
"945","Seems a little out-of-place here (I don’t know what this means just yet).",1,1
"946","This is not what the legend on the graph says.",2,2
"947","Also, if there’s no significant difference, then you cannot reject the null hypothesis.",2,2
"948","This intro is very short. Could you elaborate on how/why nervous system and muscle interactions and communication are important?",1,1
"949","Do not use a table to report only the statistical analysis",2,2
"950","I doubt that. Maybe it just wasn’t dark enough?",1,1
"951","What stats did you run?!",2,2
"952","Do not say anything about your hypothesis in the results! This technically should cause this report to fail. I am going to just give you a warning since you missed the peer review when we discussed most of this, so you can still revise for full credit. Basically, you can mention your p-value in the results and you can say that it is or is not significant (since this is an objective statement based on the alpha level), but you should not say anything about your hypothesis (null or otherwise) until the discussion. Please let me know if you have any questions about this.",1,1
"953","Logical, but we never use the word believe! Too subjective.",1,1
"954","Aha, there’s your deep thinking!",1,2
"955","Pretend like you are writing your results up for a scientific journal, avoid saying things like, “the purpose of this lab.”",1,1
"956","What is the objective of your study",1,1
"957","Do not quote other papers",1,1
"958","Not a valid source",2,2
"959","Problem with standard errors",2,2
"960","Didn’t you state this in methods?",2,1
"961","“or”",1,2
"962","As noted in your lab manual, it is recommended to avoid it because it is a cellular slime mold. Look for acellular slime mold models.",2,1
"963","Missing standard deviation for each condition.",2,2
"964","Second, I’m not sure those error bars are correct, as they look very similar for both bars.",2,2
"965","You tested more than one group (test and control groups,). Are they statistically different from one another?",2,2
"966","you can mention this earlier when you talked about the IGR and its use as a pesticide.",1,1
"967","Much better with that biological background, but with the next lab report, focus on flow. The intro sounds a little disjointed, which is an okay starting point in that you’re essentially trying to make sure you hit every point, but it’s something to improve on going forward.",1,1
"968","Pretend you are writing a scientific journal article, not a lab notebook – avoid phrases like “in this experiment my group and I”Start your intro with a broad sentence introducing the topic (in this case, animal behavior). Then from there, explain about the betta fish and narrow down to your hypothesis. You have done this to some extent, but the first sentence here isn’t helping you connect your work to a broader concept in biology.",1,1
"969","Untrue because of your statistics. Your p-value indicates the weights of the two groups are not significantly different",2,2
"970","So what may have happened? Did another study find JH decreased weight or had no effect, look.",1,1
"971","You don’t need this table, all this information is represented in the graph",2,2
"972","any time you have an average graphed, you will need standard deviation bars. As such, this graph should have 16 error bars total.",2,2
"973","“temperature”",2,2
"974","Alpha?",2,2
"975","What about plant allocation? Isn’t that what you were investigating?",1,1
"976","You need a citation in your discussion section.",2,2
"977","What groups were compared?",2,2
"978","Do not repeat details you already provided in the Materials and Methods.",1,2
"979","explain better",1,1
"980","Neither of these is primary literature. If you are confused about what primary literature is and isn’t, talk to me or email me.",2,1
"981","you removed the debris and then transferred",2,2
"982","Include university name as well in this case",1,2
"983","Stats?",2,2
"984","These graphs are interesting but hard to read.  If all of the control 1 color and treatment were another, it would be a better graph to show.",2,2
"985","Rule of thumb: write out numbers if they’re less than 10",1,2
"986","You don’t need a materials list as long as you mentioned all these things in your methods paragraph",2,2
"987","This sentence structure is not quite right, try rewriting it.Otherwise, the general content of your intro is good and it flows logically.",1,1
"988","The standard errors look the same for evey single day",2,2
"989","What do your error bars represent? You don’t need error bars because you didn’t average any values together.",2,2
"990","Include highlights from discussion",1,1
"991","No citation in discussion – doesn’t meet basic criteria",1,1
"992","I wouldn’t call soil a solvent. Your explanation of the effect on vision is good.",2,1
"993","The first sentence should be a general statement about the neuromuscular system",1,1
"994","Be more specific. Will they gain weight? Lose weight?",1,1
"995","This is not the format to report statistical outcome in the results. This should support the observed results.",2,2
"996","I would try to shorten this method section (For the abstract, you can simply say the amplitude of the response was recorded with and without lidocaine). Instead, I would try to include a sentence or 2 about What lidocaine does and what sodium normally does (just vaguely).",1,1
"997","what do error bars represent?",2,2
"998","Omit this",1,2
