"","text","subject_label","subject_predicted"
"445","I would try to include 1 or 2 lines about what sodium normally does in muscle contraction.",4,2
"446","Why are you assuming that you had errors in the experiment?",3,2
"447","This is not the best way to report the resultsReference the figures displaying the dataDescribe the trendsSupport those observations with statistics",3,3
"448","What specifically determines the allocation strategy of a given plant?",3,4
"449","You need a figure reference here, just like report 1.",3,3
"450","The gastrocnemius muuscle",3,3
"451","But it didn’t in your experiment though?",3,3
"452","Just say there was no significant difference",3,3
"453","How much of each?",3,3
"454","This doesn’t accurately represent what you did, this reads as though you only did one trial for each treatment. Describe why you chose the particular types of fake fish that you did.",3,4
"455","Are your error bars fitted to each data point?",3,3
"456","Please capitalize things!",2,2
"457","This is not needed",2,3
"458","How? Was it higher or lower?",3,2
"459","any time you have an average graphed, you will need standard deviation bars (The standard deviation error bar option on excel doesn’t work properly, take a look at the resource guide or email me to learn how to add it properly). As such, this graph should have 16 standard deviation bars total",3,3
"460","Everything you’ve said is true, but you need to be more specific. What constitutes effective resource allocation? How should plants respond to low soil moisture or nutrients? You need to hold the hand of an unfamiliar reader",4,4
"461","I’m a little confused here. The p-values should represent a comparison. So, low CO2 to what? You should have a reference to your figure here, as well as means +/- SDs. Please let me know if you need any help.",3,3
"462","Force transducer",3,3
"463","Avoid the word “prove.” In sciences, there is always some uncertainty involved. Your data may always have come from a reason separate from your original hypothesis. As such, I would say “supported”",3,2
"464","Standard deviations mean nothing without the averages as well.",3,3
"465","Some problems with interpretation here",4,2
"466","You also must report your t-test results correctly as stated in the resource guide.",3,3
"467","Pretend you are writing a scientific journal article, not a lab notebook – avoid phrases like “in this experiment my group and I”Start your intro with a broad sentence introducing the topic (in this case, animal behavior). Then from there, explain about the betta fish and narrow down to your hypothesis. You have done this to some extent, but the first sentence here isn’t helping you connect your work to a broader concept in biology.",2,4
"468","This is still essentially raw data and should not be included. Since you already summarized most of this in the text of the results section, this table should be removed. You don’t need a table just for the sake of having one.",3,3
"469","You also don’t need to include your statistics in a table here because you already stated them in your results",3,3
"470","?",2,3
"471","Include a sentence about your results.",2,2
"472","1",2,3
"473","Don’t include direct quotes of more than 2-3 words. Paraphrase!",2,2
"474","No need for most citations in the abstract. Usually, if it’s detailed enough to need a citation, that’s more detail than the abstract needs. General statements like this one can be made in the abstract without citing them.",2,2
"475","Try to avoid colloquial language",2,2
"476","This goes in methods section. Basic Criteria #2 error",1,3
"477","Stay focused on resource allocation in plants. This sentence doesn’t get any closer to your hypothesis",4,4
"478","State your p-value",3,3
"479","This information is also in the lab manual, what new information did this experiment provide you with, what did they do and find?",4,3
"480","You provided a lot of really good info, but I feel like I’m going back and forth reading some of it. Try to make more clear the info leading up to your hypothesis.",4,4
"481","You don’t need to report the SD, it is shown in the figure. You do need to provide stats",3,3
"482","This information is already included in the previous sentence. Mean and SD are reported together, not in separate sentences",3,2
"483","any time you have an average graphed, you will need standard deviation bars. As such, this graph would need a total of 16 standard deviation bars.",3,3
"484","Don’t use this term if it was not statistically significant because it can cause confusion. “Notably” might be a better choice.",2,2
"485","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"486","[Johnson: 2018]",3,3
"487","I need a citation here.",3,3
"488","Avoid colloquial language",2,2
"489","Cite your figures in your results",3,3
"490","Start broader – this is too specific",2,2
"491","Make this a more explicit statement about your hypothesis.",4,2
"492","And thus",2,3
"493","Can you change the order of your ideas? First give background information specifying what would you like to test. Second, the prediction or hypothesis and third a brief description of what you did.",2,2
"494","Number your figures in the order to which you refer to them.",3,3
"495","The goal is to “understand patterns/outcomes” not “prove”.",4,2
"496","Make sure you mention error bars",3,3
"497","This is good but I want to see you go deeper. Think biological reasoning for why calcium channel activator *could*, *not* promote growth toward calcium. Um…see me in lab about this because I’m pretty sure this comment made zero sense and I can’t make it make sense right now.",4,4
"498","more percise",2,3
"499","Need a little more detail here. Enough that someone else could reproduce your experiment. What kind of soil? Fertilizer?",3,4
"500","Interpret the results you got, don’t just give me a long list of errors. So what does it mean if there was not a significant difference in aggressive behaviors in clear vs. murky water? What does it say about selection/evolution of these fish? Think more deeply about your results.",4,4
"501","You should not include the t-test table separately, only report the values in the results section and the figure caption",3,3
"502","What’d you do with the centrifuged solution? Why’d you use the pellet?",3,3
"503","How much did you use?",3,3
"504","Which conditions? Partial spectrum? Availability?",3,4
"505","I would suggest to remove this segment. Open your introduction by stating the importance of experimenting salinity to measure photosynthesis activity. Because scientific papers are written for peers sharing similar knowledge/experience background.",2,2
"506","Title should VERY briefly state the main takeaway of your experiment",2,2
"507","This is the Abstract, so you should be precise and just focus on the most important information for the experiment.",2,2
"508","Since this is small you can report this as p &lt; 0.01, and remember like we talked about in class, this means it is significant",3,3
"509","It’s not really stopping production of sodium, revisit this idea",4,2
"510","Figures?Units in the table?",3,3
"511","Need to mention the significance level",3,3
"512","Is this your prediction? Can you make it more clear",4,2
"513","The discussion should connect your results to other scientific literature. The one citation you have (for something that is not really primary literature) is not enough!",4,4
"514","What statistical test did you run?",3,3
"515","Make sure you connect your findings back to the big picture.",4,4
"516","So many parenthetical statements! Work those into your main sentences. Was the only step in measuring R:S ratios severing the plants where the two systems were divided, or did you do something else? Knowing the number of replicates is important. Be specific about how many radishes you measured – was it 3, or was it more?",2,4
"517","I know you meant this…",2,3
"518","you can omit this",2,2
"519","Intensity or frequency? Be specific",2,3
"520","Don’t state the effect on your hypothesis in the results section, this is close to failing a basic criteria, just report the stats and move on.",1,1
"521","If you have a p-value, you should mention it in your results, even though you won’t discuss what its significance actually means until the discussion.",3,1
"522","Avoid roman numerals (they are too hard to read in most fonts). You can just use 1, 2, etc.",2,2
"523","Might consider reversing these sentences, its better start broad then get more specific",2,2
"524","Need to state the averages and standard devs of the figure in this caption",3,3
"525","Again, this can all go in your methods. The independent and dependent variable are made clear already by saying that you will be testing the effects of Martins IGR.  I understand that you are just trying to state them explicitly, as the resource guide tells you to, but this is unnecessary.",3,4
"526","You need to have error bars in your figure. Your caption needs to explain figure contents, and include statistics and error bars",3,3
"527","I would edit this paragraph for typos/grammar",2,2
"528","Need a little more info here. Some background info about why size may or may not affect aggressive display",4,4
"529","This section could be much more concise by just saying something like “xxx was not significantly different than yyy (p = 0.24, Figure 1)”",3,3
"530","You need to mention weight in this because that is what you measured and proved to be significantly different",3,3
"531","This is not a primary literature source and is not sufficient by itself as your only intro citation.",3,3
"532","Describe activity",3,3
"533","The error bars on the graph do not reflect these values.",3,3
"534","Check the title of your x-axis. Maybe there is a better title",3,3
"535","This needs error bars for each data point!",3,3
"536","typo?",2,2
"537","Delete (Remove unneeded table)",3,3
"538","Why is this experiment relevant or important?",4,2
"539","Also, by statistical results in your caption I meant putting the p-value",3,3
"540","Lastly, if you don’t talk about the top to bottom (relaxation period) data, then you shouldn’t show a figure about it, or even include the data in the paper.",3,3
"541","I don’t think you actually reference this figure anywhere?",3,3
"542","You need another source",3,3
"543","This should come at the end of the abstract when you are discussing your results",2,2
"544","Provide the means and SDs to illustrate your point",3,3
"545","what is the biological question we are asking?",4,2
"546","This title could use some reworking. Try something like “The effects of excess juvenile hormone on growth in Manduca sexta caterpillars” or use the chemical name instead of JH",2,2
"547","Should have included highlights from the discussion section as concluding lines.",2,2
"548","Earlier you need to draw some connection between Azamax and weight, why would you see a change in weight?",4,4
"549","You have the same figure 4 times. Reconsider the x-axisProblem with the standard errors. They look the same.",3,3
"550","Two-sample",3,3
"551","You need a y-axis and it is very hard to see those error bars",3,3
"552","Did you have 2 experimental groups?",3,3
"553","Avoid stating any stat value in the abstract. You can rather say that the significant statistical difference was confirmed by one-way ANOVA test.",2,3
"554","You should reference the figures and the table in this section.",3,3
"555","correct the figure number in the image to clear confusion",3,3
"556","Need some background on how bettas (or fish in general) react to foreign objects that they encounter, either in tanks or in the wild, to give some context for your experiment. This kind of comes out of nowhere.",2,4
"557","You need to actually discuss this experiment",4,2
"558","Include the statistical test you used in your methods",3,3
"559","Still missing a description of the behaviors you measured",3,3
"560","Why would mass show the opposite relationship? You need to develop all aspects of the hypothesis in the intro.",4,4
"561","You should specify this in the methods that one of the frog legs was injected with a higher dose. Then you can just mention in the results that the muscle that received the higher dose experienced the greatest change in the threshold for contraction.",3,3
"562","You also measured length and weight, not only signs of pupation. Those are also dependent variables.",3,3
"563","What stat did you run?",3,3
"564","DUDE…this is (almost) the ONLY thing wrong with your report! THIS is why I can’t give you an A! I said at least 3! Why??!",3,3
"565","At the end of your discussion include possible implications of your experiment at a broader scale and include that highlight in abstract",2,2
"566","I would try to include a sentence of 2 discussing the normal role of sodium in muscle contraction.",2,2
"567","Days, not weeks, otherwise you wouldn’t have time for your experiments!",3,4
"568","Did you just record the data from one fish, or both?",3,3
"569","Have a more clear hypothesis",4,2
"570","You should not include the tables from stat testing",3,3
"571","Is Precor a hormone or a chemical that mimics the hormone? You can also called a synthetic hormone.",3,3
"572","Not relevant to your methods",3,2
"573","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"574","Your discussion needs a lot of work. You need to talk a little bit more about what exactly happens when you block the sodium channels, why do you see the result you do? What does this mean going forward? Why is this experiment important to run?",4,4
"575","You need a sentence relating your findings back to the big picture",2,4
"576","Results and/or hypotheses are never “proven” …rather, your results do or don’t “support” the hypothesis",2,2
"577","A JH analogue",3,3
"578","Surname of the 1st Author only.",3,3
"579","What do you mean?",3,3
"580","Also introduce statistical tests you performed to analyze the data",3,3
"581","A one-way ANOVA test should’ve been used first. Then if there was significance, use the Tukey-Kramer post hoc test to see which treatments different significantly from each other or not. Since excel doesn’t give you p-values in Tukey-Kramer, then you can use a two-sample t test to determine what the p-values are from the groups that are significant",3,3
"582","At what wavelength?",3,3
"583","informal",2,2
"584","Be concise, just say in four caterpillars",2,3
"585","Standard deviation error bars on each point are required for a graph like this.",3,3
"586","Multiple grammar mistakes and typos",2,2
"587","needs citation",3,3
"588","This is a result of the experiment, so it should be in the Results section.",2,2
"589","Why? Is this part of your hypothesis? If you want to test this, you should talk about variations in individual behavior (or something along those lines) in your intro, and make a prediction for what you will find in your hypothesis.",4,4
"590","Always, always avoid words like this. We scientists never prove anything, no matter how hard we try…",2,2
"591","Methods not required in your introduction for experimental studies",2,2
"592","You need to be more scientific with your language. Make sure you state means and SDs",3,2
"593","You need to state the actual chemical you’re using (methoprene)",3,3
"594","No treatment group.",3,3
"595","At what temp?",3,3
"596","Avoid using quotations, you can summarize their findings without quoting",2,2
"597","0.05",3,3
"598","Good job explaining how copper is used by plants, but need some more info about specifically why copper would increase shoot size  and/or decrease roots.",4,4
"599","I think if the only thing you have to say about this figure in your results is that there’s nothing really going on, it’s probably not worth including",3,3
"600","Check your spelling",2,2
"601","Be specific. Will the treatment caterpillars weigh less? More?",4,3
"602","Do not quote other papers",2,2
"603","Seems a little out-of-place here (I don’t know what this means just yet).",2,3
"604","Decrease meaning it would be easier for the muscle to twitch? Why do you think that?",4,3
"605","More than rapidly, the important thing in this phase of the cycle are the levels of each hormones, the proportion of one compared to the other one.",3,3
"606","That’s the brand but not the actual IGR",3,3
"607","This sentence has a few errors in it – please proofread your paper before you hand it in.",2,2
"608","What statistical test did you use to analyze your data?",3,3
"609","It’s nice to bring what you’re doing into a broader context but make sure it is concise and still relevant.",2,2
"610","What statistical test did you run?",3,3
"611","What amplitude? Amplitude of stimuli, or amplitude of contraction… you could be more precise",3,3
"612","Because your Table and Figure basically state the same data, I would just have the graph",3,3
"613","…?",2,3
"614","Y-axis labels and units are missing",3,3
"615","I would make your title about weight, since that is what you measured",2,3
"616","Make a plot for control vs treatment (2 bars only)",3,3
"617","Consider moving this closer to the beginning of the abstract",2,2
"618","All information that is not common knowledge needs to be cited.",3,3
"619","Explain the number of individuals in each group. You can mention in the first sentence that they had similar size. Is not necessary to say that 2 of them were 4 cm and the other 2 4.5 cm.",3,3
"620","Don’t mention raw data in your lab report. Just state “data” if you really want to include this sentence",3,3
"621","This means that there was a 27.8% chance…",3,3
"622","Need to specify that you found the average per pot, and used pot averages in the stats",3,3
"623","What did you do again to measure twitch duration and relaxation period? The muscle was stimulated after the injection.",3,3
"624","Standard deviations should accompany averages",3,3
"625","If this is true, then show the data for this dependent variable. If you don’t have those data, then just stick with explaining the different in time until showing the behavior f",3,3
"626","Not significant. That is different from insignificant.",2,3
"627","Focus especially on writing style (avoid colloquial language, prefacing sentences, etc)",2,2
"628","“standard deviation”, represented as error bars. You should clarify this.",3,3
"629","revise",2,2
"630","Need a little more background info here about color. Briefly discuss/speculate about why color affected one of your dependent variables but not the other",2,4
"631","If not important, why begin your intro with a description of it?",4,2
"632","I don’t think most of this paragraph is really necessary – focus only on the results of the experiment that you did. You can refer to the studies that you cited in the intro for support.",2,4
"633","You wouldn’t have been able to test this with your experimental setup.",3,3
"634","This is a lot of graphs. I would include only the bar graphs, as the line graphs are not super necessary and don’t add a whole lot to your paper",3,3
"635","Hypothesis are neither correct or incorrect. The data support the hypothesis or make you reject it, but that does not mean it was correct or incorrect.",2,3
"636","I missed this before, but always leave everything having to do with the hypothesis to the discussion.",1,2
"637","This should be a two-sample t-test",3,3
"638","Report means as mean +/- sd. You need",3,3
"639","Well we always knew that, nature does have a way of working, so what did this experiment mean? What was its significance.",4,2
"640","This and Figure 4 are unnecessary if you include the values in the Results paragraph (as you did)",3,3
"641","Agar and Water amounts remain constant throughout your control and treatment plates. For treatment group, you added 4ml of 20x test compound solution on top of it.",3,3
"642","Can you think of a more descriptive title?",2,3
"643","The first part of this sentence is inconsistent with your results. Also, you aren’t proving Azagard blocks ecdysone, you already know it does that",4,3
"644","Precor is not the IGR, methoprene is",3,3
"645","This section could be much more concise. No need to number every fish",3,3
"646","This is part of the methods",2,2
"647","This is unclear",2,2
"648","Make sure to include the statistical test used.",3,3
"649","You could include a sentence (or less) about why you predicted this.",4,2
"650","No need to list materials separately. You can just mention them as you use them in the procedure.",3,3
"651","Also, you should have a legend explaining what the colors mean on the figure or at least explain them in the caption.",3,3
"652","To compare what, exactly. The number of red manes for a single fish? For both fish added together? Something else?",3,3
"653","No need to list materials. You can just mention them as you use them in the procedure.",3,3
"654","Figure 2",2,3
"655","Do not use a table just to report statistical results",3,3
"656","You hinted at sodium’s role in actin filament formation in your abstract; I want to see something more concreate like that in your intro too, with more depth, to support your hypothesis. Or, you could go with how Physarum uses diffusion to move and search its environment. You established that sodium is crucial, but make that tie to movement explicit.",4,4
"657","Cite source",3,3
"658","This should be a lowercase p",3,3
"659","This is not a great place to reference this figure. State the average thresholds for each group somewhere and reference this figure there",2,3
"660","Careful, this is different than change in weight",3,3
"661","Mention their names",2,3
"662","Orient me here—where in the plant cell are we? (What reactions are we looking at specifically?)",3,4
"663","You say there is a statistical significance, but these p-values are not significant. Which is true?",3,3
"664","You already did this experiment, so past-passive!",2,2
"665","Dude…I need a specific hypothesis.",4,2
"666","How did you measure R:S? What were your statistical analyses?",3,3
"667","As we are less interested in the exact values as the change/difference in these changes for the groups, a graph already displays the same data. As such, I would opt for only having the graph.",3,3
"668","What was the concentration?",3,3
"669","This doesn’t quite match with your conclusion that size has no effect on female choice",4,4
"670","A bit too much detail here",2,2
"671","“Prepare PDA plates by strictly adhering to preparation protocol” would be a better way to put it",3,3
"672","You need to start more broadly",2,2
"673","This is a lot of information and would be best shown in a table.",3,3
"674","Missing y-axis. Is this the amplitude of the threshold or the amplitude of the contraction that was generated at the threshold?Specify the y-axis depending on that",3,3
"675","This should go in Methods section. Error: Basic Criteria #2",2,3
"676","You need methods in your abstract and need to tie your results back to the big picture",2,4
"677","Tell me why you think this.",4,3
"678","This should be 0.15mL I assume?",3,3
"679","Don’t discuss sources of error unless you have evidence that they actually affected your data. Instead, maybe mung beans aren’t affected by wavelength? Think of biological explanations",4,4
"680","Native? Wild? Those may be more informative words to use here. Also, is interbreeding the best word to use in the previous sentence? What type of selection are these fish undergoing?",2,2
"681","You need to explain what these concepts are more in depth and then relate them to your study",4,4
"682","Find a way to make this more concise.",2,2
"683","I would try to find the normal function of potassium in nerve cells (Hint: It should lead you to think about why the relaxation phase may change with the blocker).",4,4
"684","Again, this does not belong in the intro.",2,2
"685","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"686","You could actually get rid of this line. In abstract it is implied that you have both control and treatment groups.",2,2
"687","Instead of they use “Matveeva et al. found that. Notice that you incorrectly put et al format. The period goes after “al”, not after “et”",3,3
"688","This table is showing the same information than the graphs. Avoid repeating information",3,3
"689","You can get rid of this line.",2,2
"690","You could say that the myograms have those three phases. That will link your previous sentence with this one.",2,2
"691","Avoid starting sentences with numbers.",2,2
"692","Redundance",2,3
"693","I would write control",3,3
"694","Write this as your averages +/- standard deviations",3,3
"695","+/-",3,3
"696","Force transducer",3,3
"697","These figures need work.  Making all of the treatment red and all of the control blue would be a good way to fix this, but more would still nee to be done.",3,3
"698","This would be better to clarify in the intro.",2,2
"699","and quantifying chloroplast relative density using a hemocytometer. Try to be specific when you suggest any improvement/modification to your current procedure",3,4
"700","I didn’t think of this last time, but I think this would make more sense/be more clear if you said something like “atmospheric” or something?",2,4
"701","No interpretation. Just trends",1,3
"702","This is all great previous research but you need to do a better job linking it to your current study",4,4
"703","This is confusing, what do you mean by value versus calculated value?",3,3
"704","Why did they get these results, how does JH relate to weight and affect how much the caterpillars will grow?",4,4
"705","You need to refer people to your figure(s) in the results.",3,3
"706","Because I don’t think the contact between the nerve and the electrode would change inbetween recording the same leg (assuming you didn’t move the leg/electrode), this may have been a small amount of fatigue.",3,4
"707","What are the units of this?",3,3
"708","You don’t need many details about the methods in this section. In the Abstract just summarize the most important things of the methods and that’s it.",2,2
"709","No citations in the abstract.  Just say everything else, but remove the citation",2,2
"710","Good but can be shortened. Less methods and intro bits.",2,2
"711","Only talk about mutualism, the others are impertinent to your study",4,2
"712","Why would weight drop? How is JH tied to weight and what changes to it will caue changes in weight",4,3
"713","For treatment or control? List standard deviations as well when listing averages",3,3
"714","repeated",2,2
"715","informal",2,2
"716","Error bars improperly formatted",3,3
"717","Avoid colloquial language",2,2
"718","Be careful with interpretation. Since the stats weren’t significant, you have to conclude that there was no difference, even if the “graphs suggests” a difference",4,3
"719","The list of cited work need to be in the same format. Eg MLA, Ecology, APA etc. See # 3",3,3
"720","Focus on this kind of info, about your experiment specifically. And a little less info about resource allocation in general (e.g. the previous experiment with sunny vs. shady)",4,4
"721","For your in-text citations, make sure to include the publication year as well.",3,3
"722","Why’d you use kale?! You mentioned C3 plants…what’s special about kale?",4,3
"723","Compared to control",3,3
"724","How did you summarize your data?•What statistical tests were used? What groups were compared?",3,3
"725","Your reader would like to know what is Manduca sexta and why is it a good model organism for your experiment, before the objective. Minor error",3,4
"726","Make sure this is really clear and obvious in your introduction. What is the connection between 20E and growth/development",2,4
"727","Why is there a clear difference? Can you support that statement?",4,3
"728","What test was used to get this value?",3,3
"729","What does this mean? Check your statistical terms and be precise.",3,3
"730","contraction",2,3
"731","State as mean ± sd. This should be in results section too!!State what the error bars represent in your figure caption.",3,3
"732","This is a bit too much information on a previous experiment in an abstract. What I was trying to get at with my comment on this submission was that you can’t assume any reader would know what a phototactic control was.",2,4
"733","How and with what?",3,3
"734","No need to explain statistics to your reader",3,3
"735","Be specific. What was the effect?",3,2
"736","Reference your figure in this section",3,3
"737","Start with this inference. No need to re-state all the results in the discussion section",4,2
"738","Is this supposed to be here? Or is this part of your figure caption? What are the standard deviations?",3,3
"739","What structure should be repolarized? The membrane",3,2
"740","You don’t need this",2,3
"741","This is summed up well with your bar graph, so you don’t need to include this",3,3
"742","What about data collection? R:S? Stats? These are all important aspects of the experiment",3,3
"743","Include table/figure contents in methods. The use of a table is encouraged in lab notebooks, but not reports",3,3
"744","Did you reference this anywhere in the lab report?",2,3
"745","This is well on its way to being a very good lab report, but you need to sharpen your discussion. Make sure all your claims are relevant to aggressive behavior and that you tie your findings back to the big picture. What does this study tell us about visual perception and aggression?B",4,4
"746","Not technically true, although it is not significant at the alpha level we are using, which is 0.05",3,3
"747","Revise to improve",2,2
"748","Only need two sig figs",3,3
"749","Raw data",3,3
"750","This seems out of context here. If you’re going to say this, include something about a spectrophotometer and the solution you’re measuring itself.",3,4
"751","How much was injected?",3,3
"752","No, not if your p-value is 0.267",3,3
"753","You said no SD in your results. You also said a totally different distance in your results.",3,3
"754","Indicate which experiment.",3,2
"755","Not sure if this is the best word choice. “Noticeable” or “notable” or even “large” might be better words.",2,2
"756","Figure 1 and 2 are the same? I think one was supposed to represent percent change and the other absorbance. I would choose one or the other because they essentially provide the same information regardlessError bars?",3,3
"757","I don’t see your point here. The hypothesis was supported!",4,2
"758","Rany time you have an average graphed, you will need standard deviation bars. As such, this graph should have 14 standard deviation bars in total.",3,3
"759","Acceptor—but for what component?",3,3
"760","Why is this frog easy to use for this kind of study?",3,2
"761","Do you have any ideas for future studies regarding this topic and JH? (Something this study didn’t focus on but would be the next step to study)",4,4
"762","You would only be able to claim this if the control Manducas did pupate. As, if the Manducas without Ecdysterone blockers didn’t pupate, we wouldn’t expect the experimental ones to.",4,4
"763","What is this made of? (Methods clarification 2)",3,2
"764","How did you determine fast v. slow",3,3
"765","Similar to the methods, I would probably just point out there was an increase rather than the exact amount it increased by.",3,2
"766","This is good, but I think you should include more info from primary literature to back up the results you got.",4,4
"767","Which one?",3,3
"768","Good start w/ comparing your results to other studies. But need to talk about biological mechanisms here. How does green light cause a resource limitation?",4,4
"769","Then, it should be Table 1 because it is the first one that you mentioned.",3,3
"770","Just say since the beginning that five gastrocnemius muscles were used in this experiment",3,3
"771","Include the molarity and name of the inhibitor",3,3
"772","Pretend like you are writing your results up for a scientific journal, avoid saying things like, “the purpose of this lab.”",2,2
"773","Make sure your explanation of R:S is consistent in your introduction; your hypothesis does not correspond to the literature that you present.",4,4
"774","Complete sentences",2,2
"775","What does this mean?",2,3
"776","What statistical test did you run?",3,3
"777","This is well done. One point: it would be more effective if you explained the Kaymakahova study first and then presented your hypothesis.",2,4
"778","Stats?",3,3
"779","provide molarity specifications form lab manual",3,3
"780","specify",2,3
"781","Finally, you need to clean up your writing throughout the body of the lab report.",2,2
"782","Careful of getting too redundant in the beginning of the discussion",2,2
"783","Citation format is [last name : year]",3,3
"784","You don’t need to explain your results in terms of the H0; it is a statistical technique.",3,3
"785","You should look if your data support the hypothesis, not previous studies.",4,4
"786","Start by explaining aggression, not the study of behavior",2,4
"787","Are these means? What are your SDs?",3,3
"788","Don’t need this",2,3
"789","I would still display this as a bar graph with standard deviation error bars.",3,3
"790","This abstract needs some reorganization. Two sentences for an intro, hypothesis, one for methods, two for results, and a short concluding sentence.",2,2
"791","“A previous experiment..” would be better",2,2
"792","This p-value indication should have gone to results section first",3,3
"793","What are the underlying biological concepts? Why are they important?",4,2
"794","remove some of the redundancy",2,2
"795","Extrapolate the comments of the legend for figure 1 to this legend.",3,3
"796","This abstract is a little all over the place, organization wise. Remember, two sentences for intro, then hypothesis, one for methods, one for results, and discussion, where you mention if your hypothesis was supported",2,2
"797","Provide the specific values, they help illustrate your point. Make sure you cite your figures.",2,3
"798","At 27C",3,3
"799","So you think that the soil types influence nutrient availability? That should be spelled out explicitly in your introduction.",4,4
"800","This isn’t a primary resource",3,3
"801","You don’t need to include this statement about variables (I know the resource guide asks for it) if you don’t wish to.",3,3
"802","Why? What is it about 0.1mL, is that small or large?",4,3
"803","Include highlights from discussion",2,2
"804","Not needed control implies that nothing is treated in the medium",3,3
"805","Once again, you need statistics to state this",3,3
"806","Figure 1 and 2 seem to be the same thing, so I’m assuming you accidentally uploaded the same image twice.",3,3
"807","You can condense this into one sentence in the future just summarizing it.",2,2
"808","Citations?",3,3
"809","Standard dev doesn’t mean anything without the average as well",3,3
"810","Cut -off level for significance.",3,3
"811","This table is essentially raw data and is not sufficient. You should have at least one graph in your report, and I would suggest replacing this table with the graph(s), as a better way to visualize the data.",3,3
"812","Need to specify that you found the average for each pot, then used the pot averages in statistics",3,3
"813","There were not control and test groups",3,3
"814","Choose the correct format for your cited literature. It could be MLA, APA, etc.",3,3
"815","Supported, not “proven”",2,3
"816","Mention that Physarum stock was prepared prior to the start of the experiment. 2% water agar prep, test compound dilution calculation and prep, block dimensions and prep should be incorporated in a guideline table and/or diagram as a supplement to improve this section.",3,1
"817","?",2,3
"818","What was the temperature?",3,3
"819","Not necessary. That could be important in the figure legend, but in the results you can just mention that the threshold of contraction after lidocaine injection double the threshold for the control.",3,3
"820","If full sunlight have the largest R:S, doesn’t that mean that plants are allocating more energy to roots than shoots?",4,4
"821","So, both variables decreased ???",3,3
"822","This is improper citation format. Refer to the resource guide.",3,3
"823","?",2,3
"824","This is unclear",2,2
"825","Need a little more detail in the figure captions",3,3
"826","You don’t need the et al when doing citations, just the first author’s last name is sufficient",3,3
"827","This all seems a little excessive, try to trim down your figure caption a little",3,3
"828","Use standard error, not standard deviation. Standard error is standard deviation divided by the square root of sample size. Also why are the bars off center?Delete gridlines",3,3
"829","Never quote literature, only paraphrase",2,2
"830","?",2,3
"831","Rather than a table, I would show this data in a graph as the reader would be less interested in the exact number vs the difference in growth. As such, I would recommend a bar graph showing the total average change in mass for the control and the experimental (along with standard deviation bars).",3,3
"832","I think you added the 2 fish scores together because you say you had an interaction score here, but this word makes me question my interpretation a bit. Consider changing to both instead of each?",2,4
"833","Wrong tense",2,2
"834","Do not say that you needed it. Methods should be written based on what you did.",3,2
"835","You can assume your reader understands statistics; no need to explain the underlying theory.",3,2
"836","This should be in sentence form",2,2
"837","You might consider removing this for conciseness",2,2
"838","Paired t-test",3,3
"839","Need to refer to the figures in the results section. You have 2 graphs, so each dependent variable needs to have a p value",3,3
"840","I don’t really see the connection. You need to elaborate.",4,4
"841","What do your error bars represent?",3,3
"842","Why was the aggressive behavior never observed in the presence of another betta?",4,4
"843","These are raw data",3,3
"844","Amplitude of  contraction",3,3
"845","When you’re giving citations, make sure you’re clear about what the results of that study were",3,4
"846","This is a bit unclear. Be clear by saying “level of sunlight did not affect xxxx” and leave it at that",2,2
"847","This is close enough to interpretation that you should save it for the discussion and not include it here.",1,2
"848","While the lab manual is a source you should cite, it is not considered an outside source.",3,1
"849","What influence? How? What is happening with JH that may have caused the weight gain?",4,4
"850","Whenever a t-test is used, include alpha level and confidence interval.",3,3
"851","You should reference your figures in this section when talking about your results from them",3,3
"852","This sentence is unnecessary. You can just start with the background on nerves.",2,2
"853","Your methods need to explain your analysis methods and your results need to include statistics.",3,3
"854","Intro! I didn’t know what you were talking about reading your report, lol!",2,2
"855","It is a large cell! (Why it’s so cool!)",3,3
"856","Remove this and save it for the discussion.",2,2
"857","Weights?",3,3
"858","Each what? This is unclear.",2,2
"859","Careful with this word. You may want to choose a synonym not conflated with statistical significance",3,3
"860","Use the averages of these data to make your graph.",3,3
"861","You need to run a paired t-test",3,3
"862","This is interpretation, and belongs in the discussion section. This is an easy fix",1,1
"863","Are you sure it is significant?",3,3
"864","Paraphrase. Don’t use direct quotes of more than 2-3 words, and then only if absolutely necessary.",2,2
"865","This is borderline interpretation, which does not belong in the results. A better way to phrase this would be “Because this is higher than the alpha of 0.05, the results are statistically insignificant. ”Don’t comment on what it does or does not prove.  You might also want to describe any trends (which group had higher thresholds, for example).",2,1
"866","Attached to a force transducer to record contraction",3,3
"867","remove",2,2
"868","Leave out these details for the methods section",2,2
"869","You need to get specific about what you mean by threshold? What is it exactly that you measure or change?",4,3
"870","Why’d you want these pellets?",3,3
"871","Just refer to the study, not the author.",3,3
"872","Try something like, “The average R:S ratio for weight of sun plants was 0.635 ± 0.223”",3,3
"873","In the discussion, you could mention the main result again but in this section you should include an explanation or interpretation of those results. Avoid just repeating the same information than in the results section.",2,2
