"","text","subject_label","subject_predicted"
"614","Avoid repeating words",2,2
"615","Need a little bit more background info about why this may be the case",2,2
"616","Try to be a little more specific",2,2
"617","You need a little bit more on why you think you would get that result, what effect does JH have on weight, what is the correlation there? Explain that throughout the introduction",2,4
"618","They did still contract though, so what exactly is going on?",4,3
"619","This is a good graph.  Could increase the size of the legend some for ease in reading.",3,3
"620","citation",3,3
"621","as",2,3
"622","pupa",3,3
"623","The overall average weight gain/loss with the standard deviation would be a bit more useful than just the standard deviation",3,3
"624","Anything general enough to be used in the abstract doesn’t typically need citation.",2,2
"625","Also, maybe it did grow toward food at the beginning but changed direction later.. the traces could actually be revealed against a light source..",3,4
"626","I think this was a typo. It’s “50 mL centrifuge tubes”",3,3
"627","Combine these with the previous results",3,3
"628","Do not interpret data in the methods",1,3
"629","Is this part of the figure? The statistical comparison is not visualized in the figure",3,3
"630","Revise",2,2
"631","In your intro you need to talk more about the biological things that happen what would be affected by caffeine",4,4
"632","Section too short. Analysis should be done regardless on experimental errors. Mistakes in data collection or monitoring had resulted in cool unintended discoveries.",4,2
"633","Colloquial language",2,2
"634","Error bars represent?",3,3
"635","Refer people to your figures in the results section.",3,3
"636","Then why you have Figure 1?",3,3
"637","You have 200 words for an abstract, use them. Look through primary literature and the core resource guide for information to add into an abstract",2,2
"638","You don’t need to justify what stat test you are doing",3,3
"639","What did you mean by similar? Remember that the proportions of these hormones are different along the animal’s life cycle",3,2
"640","Citation formatting",3,3
"641","You shouldn’t reference another experiment if you are talking about your own here",4,3
"642","Another potential reason could be error in isolating the chloroplasts from the leaves. Recall that you didn’t actually record the relative density of chloroplast this time. Going through that step to ensure your sample actually had a high density of chloroplast would be an effective way to ensuring that you had chloroplast in your treatment to begin with.",3,4
"643","You just need to write a lot more than you did. Refer to the Biocore Resource Guide to see what is expected of each section and/or come talk to me about how you can improve.",2,1
"644","If none of them died you don’t need to state that",3,3
"645","Citation formatting",3,3
"646","This is not needed",2,3
"647","Stats?!",3,3
"648","did you use averages from each pot?",3,3
"649","Technically this is primary literature but you need to talk about what they did and what this study found and how it relates to your paper",3,4
"650","Make sure I can see the negative end of the standard error bars",3,3
"651","This figure is not necessary. Just include figures with your results.",3,3
"652","This discussion is a little hard to follow, you need to connect these studies back to your own and explain why you think you did not see the expected result (in terms of biological and chemical reasons)",4,4
"653","Find a different way to phrase this so it is more concise",2,2
"654","Look out for plagiarism both in your intro and in your methods. Find other resources and/or make them into your own words to avoid this happening again. Breathe! We’ll fix this.",3,2
"655","and that happens all the time, that is science! You don’t need to mention this",3,2
"656","You could include the p-values you stated at the top, here instead. Same for the statements about the avg. lengths.",3,3
"657","Very detailed title! You could possibly make it a bit more concise…",2,2
"658","Those channels move Na+ and K+",3,2
"659","typo",2,2
"660","Just say marginal",2,3
"661","Could you check this again? Your table has a different p-value",3,3
"662","Why are you interested in this?",3,3
"663","This is not true. Do not assume that you did the experiment wrong. There could be biological explanations, alternative hypothesis, etc. You cannot attribute the results to experimental errors.",4,4
"664","PTTH?",3,3
"665","You need another source",3,3
"666","You are missing important information in this sectionSome background informationBriefly describe the methodologyThe hypothesis should be included also",2,2
"667","You already said this, no need to say it again. Just jump right into the interpretation part.",2,2
"668","Also, I’d connect the dots—it might be easier to see a clear relationship here.",4,4
"669","I would include the number of pulses as well as the width used as well (the duration of the stimulus)",3,3
"670","Informal",2,2
"671","State your p-value somewhere and results briefly if you have the word count to do so",2,2
"672","Are you able to prove this?",4,2
"673","In-text citation format [Johnson: 2016]",3,3
"674","Avoid stating any stat value in the abstract. You can rather say that the significant statistical difference was confirmed by one-way ANOVA test.",2,3
"675","And what was the control’s diet",3,3
"676","This disagrees with the first sentence of your results (which is in the wrong section).",2,2
"677","Need to include more in these figure captions. Need to include what the respective statistics values are as well as what the legend is in words.",3,3
"678","Again, think of a better flaw",4,2
"679","What statistical test was used? And your alpha value was not 0.005. Think about it and let me know if you still don’t know.",3,3
"680","How does this relate to your study? You need to connect the dots for your reader",4,4
"681","Why? What support do you have for this?",4,3
"682","Perhaps a little too broad",2,2
"683","Did you sterilize anything?",3,3
"684","Good abstract. Can you add a (half) sentence explaining why you made the hypothesis you did? (Maybe replace your first sentence with something about how calcium in important for muscle contraction)",2,4
"685","DO NOT DISCUSS THE HYPOTHESIS IN THE RESULTS!(We’ve repeatedly gone over this in class and I commented on it in your last lab report. Please come see me if you have questions.)",1,1
"686","This is unclear and doesn’t match your methods.",3,2
"687","Not necessary (only your main hypothesis is needed in the intro)… also, “biological statistical hypothesis” is not a thing",3,3
"688","The goal is to “understand patterns/outcomes” not “prove”.",4,2
"689","This sounds more like a prediction, but it’s phrased as a result. Revise please!",2,2
"690","What evidence does this provide you for your own experiment, why is this study relevant. Make that clear because the connection seems confusing.",4,4
"691","Right, so can you take this a little further? What does it say about the evolution of these fish, and artificial selection in particular? It’s important to make this connection.",4,4
"692","Start more broadly",2,2
"693","What information is required in the Abstract? BioCore Guide, page 41 You are missing information from some sections of your lab report",2,2
"694","Where is this source referenced in the text?",3,3
"695","These belong in methods",2,2
"696","Write this section in past tense. Also use the actual symbols instead of writing out words like “degrees Celsius” or “microliters”",2,2
"697","This table shows data that is better provided as a sentence in your results section.",3,3
"698","For statistical tests, you only need to state which test was used (in the methods) and your p-value (Results/discussion)",3,3
"699","This is interpretation, which goes in the discussion, not in the results.",1,2
"700","No need to discuss sources of error unless you have evidence that it actually affected your results",4,4
"701","Do you think a picture would be helpful to visualize this results?",3,4
"702","This is unclear",2,2
"703","You need to describe here the trends of your graph. It is not enough just to mention that the statistic was not significant. Remember, statistics is just a tool, not the most important thing in your results.",3,3
"704","Make sure you include the alpha value (0.05)",3,3
"705","Wait. I thought your hypothesis was glucose &gt; glycine?",4,4
"706","Mention how you prepared 20x dilutions since you didn’t provide a reagent table as a supplement",3,3
"707","A brief (1-2 sentences) explanation for why the model organism was good to use in your experiment.",3,4
"708","You need to expand on this more. Why would increased weight and length be connected with increased JH?  It has to do with the commitment pulse but you need to say more about that.",4,4
"709","Hypothesize would be a better term",2,2
"710","Cut -off level for significance.",3,3
"711","Are these averaged values?Where is the SD?",3,3
"712","storage conditions?",3,3
"713","No websites required for peer reviewed articles. Also See link below for necessary improvement",3,3
"714","Don’t put the chemical concentration in your intro, just have it in the methods",3,2
"715","You injected into the muscle, so this is not really true. You did stimulate the nerve though",3,3
"716","This is too brief. You need basic background, hypothesis, methods, and results/discussion in your abstract.",2,2
"717","Abstract need improvement. See link at the end for guidance.",2,2
"718","Avoid starting sentences with “because”",2,2
"719","It’s good that you’ve now included primary literature, but avoid so many direct quotations. Paraphrase what the author said",2,2
"720","Does this author have a first initial? In the text you cite it as 2009, and here the year is 2010. Double check your work.",3,3
"721","What is better behavior?In general, the writing quality of this introduction needs to be improved. Your sentence structure is poor in some places, and the language is informal (e.g., “This is the fish at max aggression”).What about the fact that the native habitat of betta fish is murky (what you call opaque) water? How do you think that plays into the biology of these aggressive interactions? Why is it interesting or important to test on these aquarium fish?",2,4
"722","You can combine these two sentences into one by just cutting out what I’ve highlighted",2,2
"723","Also, add a concluding sentence",2,2
"724","Problem with error bars. They look the same in both treatments",3,3
"725","Why?",4,3
"726","What was the significance of your study and what happened",4,3
"727","Make sure you tie this back to aggression. What did you learn from this study?",4,4
"728","Your next sentence contains this information so you don’t need to state this",2,2
"729","What about making sure that the chloroplasts are healthy?",3,3
"730","supported",2,2
"731","Year?",3,3
"732","You had all fourth instar larva",3,3
"733","Give some indication of the results here",2,2
"734","Revise to make formal",2,2
"735","You don’t need to state this, put the intext citation at the end and that will suffice",3,3
"736","This sentence is unnecessary",2,2
"737","can you be more precise. Amplitude of what",3,3
"738","+/-? Report means +/- SDs before your stats.",3,3
"739","Is this the only function of Ca++ in the presynaptic terminal? Is Ca++ necessary for exocytosis?",3,2
"740","I don’t see how this information relates to decreased aggression in turbid waters.",4,4
"741","State “We predict that…” and then state your hypothesis",4,2
"742","Still need to have hypothesis in the abstract",2,2
"743","Can you be more precise about this? Specify each of those values to the stimuli parameters that you used.",3,3
"744","word choice",2,2
"745","State your statistical test but you do not report the results of it in this section.",3,3
"746","Quickly relate this back to a bigger picture. Why is it important to know how kale responds to differences in temperature?",4,4
"747","Supported, not proved",2,2
"748","Check the citation format",3,3
"749","Need more in the figure captions.",3,3
"750","Grammar",2,2
"751","This goes in methods section. Indicate both your independent and dependent variables in Methods.",2,3
"752","revise",2,2
"753","Should mention that you used Hill reaction to quantify photosynthesis",3,3
"754","Not significantly different; remember, a t-test is a comparison",3,3
"755","Both models were? Can you describe the models in more detail?",4,3
"756","Statistically larger or not?",3,3
"757","The table should be included as a few sentences in your results, rather than a table.",3,3
"758","Lower case p",2,2
"759","Just specify the statistical test used",3,3
"760","Use the averages of these data to make your graph.",3,3
"761","You can combine figures 1-3 in just one figure. That will concentrate your results better. What is the response in your y-axis? I yhink you meant Amplitude of contraction (V)",3,3
"762","Save this for the discussion.",2,2
"763","You use a lot of words in these sentences, but you’re not conveying a lot of information. Make them more specific and use examples to get your points across. This also allows you to bring in more primary literature sources.",2,4
"764","I would try to include the number of pulses and the width of each pulse (how long each pulse lasted).",3,3
"765","Just say that there was significant difference between the groups (t = , df = , P = )",3,3
"766","Is this a strong ending? Remember we want to bring it out to the big picture, and connect back to the introduction. Rework the structure of the discussion to leave the reader with a strong impression of why your work is important.",4,4
"767","Delete this. Raw data should be in lab notebooks, but not lab reports",3,3
"768","Label and figure caption# does not match",3,3
"769","Ringers",3,3
"770","This is not really scientifically written, so I would excluded",2,2
"771","Can you say more about this? What types of shelters are found in the natural environment?In general, your intro needs to be fleshed out a bit more. The first sentence, for example, is pretty broad but doesn’t tell me much about biology or why we study behavior. Think about the links between evolution, behavior, and fitness, and then incorporate this idea of taking shelter into those concepts.",4,4
"772","Getting results that do not support your hypothesis does not mean an error occurred in your experiment",4,4
"773","What did you mean with this? Did you increase voltage of stimulation form 0 to 10 V in steps of 1V?",3,3
"774","Missing the year",3,3
"775","Is IGR the same than ecdysone? Just use the biological term.",3,2
"776","percent",3,3
"777","Talk more about what that study did/found and how it relates to what you will test or find an additional study to relate to yours",4,4
"778","Remember, save any reasoning for he discussion!",2,2
"779","You can just state that because your p-value is very high, you reject your hypothesis. You don’t need to talk about the null",2,3
"780","Re write the hypothesis without saying based on the knowledge.",2,2
"781","For…? You might want to say something like “We chose this species to test the role of Ach in muscle contraction because the…”",3,4
"782","Highlight of this segment should have been reflected in the Abstract.",2,2
"783","This sentence is confusing",2,2
"784","What exactly do you mean by this?",2,3
"785","Where’s the t-test for the weight ratio?",3,3
"786","How do you know this? This should be cited",3,3
"787","Compare your explanation to results and interpretations of previously published studies and cite them.If appropriate, describe the alternative explanations of your data. If there is another possible explanation for your data, what future experiments are needed to determine the best explanation?",4,4
"788","No numbers. Remember this is a paragraph, not a recipe.",3,2
"789","Explain the number of individuals in each group. You can mention in the first sentence that they had similar size. Is not necessary to say that 2 of them were 4 cm and the other 2 4.5 cm.",3,3
"790","You don’t need to repeat all this again. You can just say that the same stimulation procedure was applied after injection to determine the new threshold.",3,3
"791","Make a graph with 2 bars. Mean change in weight for control vs treatment.",3,3
"792","What muscle?",3,3
"793","This is true, but what about your observed results? There was still a bit of a difference, albeit an insignificant. Do you still think your hypothesis was valid? How can you justify it or explain your results using biology?",4,4
"794","I wouldn’t list this as an error but a possible explanation for why your experiment may have been different from past experiments.",4,4
"795","Any suggestions about its effect on hormones ???",4,2
"796","I see no support for this whatsoever.",4,3
"797","should indicate that %change formula was used to convert the absorbance data (raw data)",3,3
"798","This is considered raw data and should not be included.",3,3
"799","They should be different for the different groups, not both .7114",3,3
"800","Check the citation formatting in the BioCore Guide pages  48-49.",3,3
"801","If not important, why begin your intro with a description of it?",4,2
"802","informal",2,2
"803","Which hormones? In what organism?",3,3
"804","Confusing. Revise.",2,2
"805","Once again why will this happen? How? What did Kingsolver do in their experiment?",4,2
"806","The definition of control and treatment group is better suited in the Methods. You could just mention a difference in the growth of animals under the influence of AzaMax.",2,3
"807","You need to make it clear how this related to your study and what it did, because it isn’t apparent how it is related",4,4
"808","Improper citation format. Also the lab manual is not primary literature",3,3
"809","So…what is DCPIP and why are we using it?",3,3
"810","Have you found a study that grew plants in the total dark? Could you use that to support this part of your discussion?",4,4
"811","This is a little bit informal. Try something like, “We began by planting ## buckwheat seeds, which grew in the greenhouse for 14 days.” Then you can include the supporting details.",2,2
"812","Greater overall plant growth does not equal greater R:S ratios… what do you really mean here? Or, do you have the data to support your assertion of greater overall plant growth?",4,4
"813","Missing statistical analysis",3,3
"814","The label itself isn’t as important as you can easily label them something else and get the same results. (Doesn’t affect reproducibility).",3,4
"815","Websites are generally not primary literature, although they can be used as secondary sources (like the lab manual)",3,1
"816","All this info is not suitable to be part of introduction, but methods.",2,2
"817","Rephrase this sentence to avoid questions",2,2
"818","For what?!",3,3
"819","The critical issue here is not having primary literature",1,3
"820","Your axes also need units (probably volts)",3,3
"821","State clearly whether or not your hypothesis was supported (statistically or otherwise)",3,2
"822","citations?",3,3
"823","Include highlights from discussion",2,2
"824","Good start to a caption but you are missing some points. Look through the core resource guide and at the figure captions in primary literature to get an idea for how one looks.",3,3
"825","With a force transducer",3,3
"826","Why paired?",3,3
"827","You need to have a hypothesis and methods in your abstract",2,2
"828","This is the opposite of what the previous sentence says.",2,2
"829","Consider ending with a broader statement about why this type of research matters",4,2
"830","Number figures in order they are referenced. Where is your reference to Figure 1?",3,3
"831","Why does slow maturation cause caterpillars to grow larger?",4,4
"832","Not all the hormones that regulate growth are JH. Ex: Ecdysone, PTTH",3,2
"833","Does that mean Physarum placed in a water-agar medium with an external stimuli (food) would not grow at all? Is that what you observed in your previous week’s experiment as well?",4,4
"834","Mention that Physarum stock was prepared prior to your experimentDetails regarding 2% water-agar prep, dilution calc. &amp; prep, block dimensions and prep should be incorporated in a guideline table and/or diagram as a supplement to improve this section",3,1
"835","Lastly, if you don’t talk about the top to bottom (relaxation period) data, then you shouldn’t show a figure about it, or even include the data in the paper.",3,3
"836","This is still a recipe-style writing. Suggestion: You could open your section by saying that “The slurry/ground mixture of chickweed was centrifuged using (name of the machine we used to centrifuge) at XG, Xrmp, at Xdegrees for Xmins to extract/isolate the chloroplasts. Any debris was removed and the solution was centrifuged again (mention specifications). The pellet was isolated and treated with Hill reaction assay (Table# provided in the supplement) to quantify photosynthesis activity. The absorbances were recorded…”",3,1
"837","Good introduction, just try to elaborate more on what those previous experiments did and found. That is partially what should be driving your hypothesis",4,4
"838","what is the biological question we are asking?",4,4
"839","You need to refer to ALL figures within the text of the paper (usually in the results, sometimes also in the discussion or other sections). Don’t include a figure here that you don’t talk about in the text (but this is a good figure, so talk about it in the text, don’t delete it!)",3,3
"840","Also include that you injected 0.1 ml",3,3
"841","Make sure to include the blocker concentration as well",3,3
"842","Try to be concise here, you spend a lot of time talking about one caterpillar instead of general trends",3,2
"843","How is this different from the figure? Avoid repeating information",3,3
"844","This goes into the discussion section",2,2
"845","Generally you should talk about the data before you mention your statistical results",3,3
"846","Break this sentence up.",2,2
"847","Indicate which experiment.",3,3
"848","You could briefly mention the obtained results here",2,2
"849","Don’t make a specific reference to images in another source without describing them because others may not have that source to look at.",3,4
"850","JH analogue (It mimics JH but isn’t actual Manduca JH)",3,3
"851","Units",3,3
"852","Silver thread",3,3
"853","Provide %change data after 30 min and refer to figure.",3,3
"854","Check the correct format to report the results.",3,3
"855","Omit this",2,2
"856","List standard devs as well",3,3
"857","That’s Figure 2.",3,3
"858","Make it clear that the standard deviation is represented by the error bars.",3,3
"859","Because “significant” is a statistical word, this ends up sounding strange as you’re comparing the p-values rather than saying the decrease was smaller.",2,2
"860","Be direct. The data did not support our hypothesis.",2,2
"861","For first time use, you have to define the acronym",2,3
"862","In addition, try to avoid words such as “prove” or “correct.” Due to the uncertain nature of science, there’s always the possibility that what you’re saying could have an alternate explanation.",2,2
"863","Why? What role would they play in signaling?",4,2
"864","As the experimental and the control groups weren’t the same caterpillars, but two separate caterpillars, I would not use this t-test.An example of an experiment where a paired t-test would work would be measuring the force a muscle can contract before and after injection of caffeine. (The muscle serves as a control before injection and then serves as the treatment group after injection).",3,3
"865","The threshold…before and after treatment?",3,3
"866","Are these averaged values? Then you are missing the SDStimuli amplitudeResponse before caffeine? What are you considering response here? Is the Amplitude of contraction? Missing units",3,3
"867","The contraction was the response to electric stimulation. What was the response to the contraction?",3,3
"868","You need to state the actual chemical you’re using (methoprene)",3,3
"869","When? At the end of the experiment or this is the total change from day 1 to day 8. You need to be more precise",3,3
"870","Not sure why this quotation is here because there’s no closing quotation. Either way, you shouldn’t have quotations",2,2
"871","Reference your graph using “Figure #”",3,3
"872","Be more direct and just tell us what the behaviors were and how many points they were each worth.",2,3
"873","How does this relate to your findings? You need to connect the dots for your reader.",4,4
"874","Theshold?",3,3
"875","Units on the y-axis, careful of your standard deviation",3,3
"876","Try to fix the x-axis label since your have –ve values",3,3
"877","Maybe.. but again you theoretically accounted for this",4,2
"878","Try to trim this down a little, it’s a bit “dramatic” try to make it more concise and “sciency”",2,2
"879","What is this, another caterpillar/moth or holometabolous insect, get a little more specific in the future",4,2
"880","If this is true, then show the data for this dependent variable. If you don’t have those data, then just stick with explaining the different in time until showing the behavior f",3,3
"881","Needs citation",3,3
"882","I would try include 1 or 2 lines about how Ach is involved in normal muscle function.",4,2
"883","Cite your sources (journal articles) correctly. See resource guide",3,3
"884","two-sample",3,3
"885","The hypothesis should not be cited. You are not giving credit to another source for your hypothesis, that is part of your experiment, not a previous study",2,4
"886","Mention what muscle you are using, as you then reference it below",3,3
"887","Almost perfect, 
just mention how many frogs are in each group and just have your y-axis say “Twitch Threshold (Volts)”",3,3
"888","There needs to be more here. What part of the photosynthetic process does temperature and herbicides effect?",3,4
"889","Come see me for stats!",3,3
"890","This was a solid discussion section, but you need to explain the relevance / importance of your study.",4,2
"891","What was the concentration of this chemical?",3,3
"892","You can combine these sentences in one. Remember the example from last week.",2,3
"893","Title should VERY briefly state the main takeaway of your experiment",2,2
"894","Avoid this recipe-style writing",2,2
"895","So…does it use microtubules too? Provide evidence and some information on how Physarum use them specifically.",4,4
"896","Remember to include the title of the graph immediately after the figure number. Then you can continue with the rest of the caption.",3,3
"897","Avoid reporting p values in abstract, rather mention it was statistically sig",2,2
"898","if",2,3
"899","Try to avoid the use of sentences just for the statistical outcome. Combine this information with the result. You can check in the annotation exercise that you already did the section with the results. Look for examples reporting the statistical outcome.",3,3
"900","No need to cite the manual in your methods.",3,3
"901","You need to elaborate more on the length ratio changes.",4,4
"902","Check your x-axis",3,3
"903","Overall, good intro, but pay attention to detail; as I said in lab, I will hold you accountable for accurate scientific info.",3,2
"904","Why do plants show more dramatic effects than animals? Be specific!",4,3
"905","Not true, there was not a significant effect in the injection of lidocaine.",3,3
"906","How did you analyze the data afterward?",3,3
"907","Why two-tailed?",3,3
"908","y-axis: Amplitude of contraction",3,3
"909","How many replicates did you measure? What value did you run the ANOVA tests on? Right now it’s not clear to the reader what exactly you measured, whether you used a ratio, or whether you looked at length, weight, both, or something else entirely.",3,3
"910","The statistic supports the data that you are showing in figure 4, but that figure is not showing any statistical result.",3,3
"911","Since the stats weren’t significant, there’s no need to say that xxx was higher than yyy on average. Just say that the two groups weren’t significantly different",3,3
"912","You aren’t stimulating the muscle for a longer period of time with the lanthanum chloride though, so idk if this is a valid possible explanation",4,4
"913","Also, introduce your study organism",3,2
"914","This is not super relevant to your experiment so I wouldn’t include it",2,2
"915","What statistical test?",3,3
"916","When? Specify the day of the photograph",3,3
"917","You can say it rejects the null hypothesis, but the way you have it phrased here is a little odd",2,2
"918","This segment needs citation",3,3
"919","One-tailed two-sample t test",3,3
"920","Give some indication of the results here. Also include the species name and light treatment",3,3
"921","Is this statistical test for the threshold or contraction amplitude.",3,3
"922","Delete gridlines",3,3
"923","Try to avoid colloquial language",2,2
"924","Why is this a helpful species to study?",3,2
"925","correct format: t-stat=_, d.f.=_, P=_",3,3
"926","What is the meaning of positively and negatively? The thresholds decreased, does this mean that the chemical has a positive effect? That is not velar. The amplitude also decreased. Is that a negative effect? Why if they went in the same direction one is positive and the other is negative? Instead of saying positively and negatively, mention the tendencies.",3,3
"927","You should focus on the explanations and interpretations of the results, not possible errors.",3,4
"928","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"929","Rewrite this result but avoid repeating the same words.",2,2
"930","I would exclude this as it can be considered raw data (Leaving in the portion in your results section about each leg decreasing in amplitude after injection is fine).",3,3
"931","Not necessary",2,2
"932","These are all observations, you need to be interpreting results and referencing stats in your discussion",3,3
"933","Where are your statistics? You said you did a t-test, you need to report it in the results section.",3,3
"934","These are not necessarily the same thing, so if that is how you defined threshold throughout the experiment, make that clear.",2,4
"935","If this is your hypothesis, make that clear. It should be the last sentence of the intro.",2,2
"936","Don’t include this figure. Do include your t-statistic and degrees of freedom",3,3
"937","Is that what you did?",3,3
"938","You should mention somewhere in here that you are using Rana pipiens as your model organism and why. I know you removed it from the end to make the hypothesis last, but it should still be in here somewhere.",3,3
"939","We resuspended the pellet, not the supernatant",3,3
"940","This is a replicate. It cannot have a separate p-value.",3,3
"941","minimal (word choice)",2,2
"942","Do you have any possible reason to think this? If no, delete.",4,2
"943","This information is also in the lab manual, what new information did this experiment provide you with, what did they do and find?",4,3
"944","Write the methods in past tense",2,2
"945","Seems a little out-of-place here (I don’t know what this means just yet).",2,3
"946","This is not what the legend on the graph says.",3,3
"947","Also, if there’s no significant difference, then you cannot reject the null hypothesis.",3,3
"948","This intro is very short. Could you elaborate on how/why nervous system and muscle interactions and communication are important?",4,2
"949","Do not use a table to report only the statistical analysis",3,3
"950","I doubt that. Maybe it just wasn’t dark enough?",4,3
"951","What stats did you run?!",3,3
"952","Do not say anything about your hypothesis in the results! This technically should cause this report to fail. I am going to just give you a warning since you missed the peer review when we discussed most of this, so you can still revise for full credit. Basically, you can mention your p-value in the results and you can say that it is or is not significant (since this is an objective statement based on the alpha level), but you should not say anything about your hypothesis (null or otherwise) until the discussion. Please let me know if you have any questions about this.",1,1
"953","Logical, but we never use the word believe! Too subjective.",2,2
"954","Aha, there’s your deep thinking!",4,3
"955","Pretend like you are writing your results up for a scientific journal, avoid saying things like, “the purpose of this lab.”",2,2
"956","What is the objective of your study",4,3
"957","Do not quote other papers",2,2
"958","Not a valid source",3,3
"959","Problem with standard errors",3,3
"960","Didn’t you state this in methods?",3,2
"961","“or”",2,3
"962","As noted in your lab manual, it is recommended to avoid it because it is a cellular slime mold. Look for acellular slime mold models.",3,2
"963","Missing standard deviation for each condition.",3,3
"964","Second, I’m not sure those error bars are correct, as they look very similar for both bars.",3,3
"965","You tested more than one group (test and control groups,). Are they statistically different from one another?",3,3
"966","you can mention this earlier when you talked about the IGR and its use as a pesticide.",2,2
"967","Much better with that biological background, but with the next lab report, focus on flow. The intro sounds a little disjointed, which is an okay starting point in that you’re essentially trying to make sure you hit every point, but it’s something to improve on going forward.",2,4
"968","Pretend you are writing a scientific journal article, not a lab notebook – avoid phrases like “in this experiment my group and I”Start your intro with a broad sentence introducing the topic (in this case, animal behavior). Then from there, explain about the betta fish and narrow down to your hypothesis. You have done this to some extent, but the first sentence here isn’t helping you connect your work to a broader concept in biology.",2,4
"969","Untrue because of your statistics. Your p-value indicates the weights of the two groups are not significantly different",3,3
"970","So what may have happened? Did another study find JH decreased weight or had no effect, look.",4,4
"971","You don’t need this table, all this information is represented in the graph",3,3
"972","any time you have an average graphed, you will need standard deviation bars. As such, this graph should have 16 error bars total.",3,3
"973","“temperature”",3,3
"974","Alpha?",3,3
"975","What about plant allocation? Isn’t that what you were investigating?",4,2
"976","You need a citation in your discussion section.",3,3
"977","What groups were compared?",3,3
"978","Do not repeat details you already provided in the Materials and Methods.",2,2
"979","explain better",2,2
"980","Neither of these is primary literature. If you are confused about what primary literature is and isn’t, talk to me or email me.",3,2
"981","you removed the debris and then transferred",3,3
"982","Include university name as well in this case",2,3
"983","Stats?",3,3
"984","These graphs are interesting but hard to read.  If all of the control 1 color and treatment were another, it would be a better graph to show.",3,3
"985","Rule of thumb: write out numbers if they’re less than 10",2,3
"986","You don’t need a materials list as long as you mentioned all these things in your methods paragraph",3,2
"987","This sentence structure is not quite right, try rewriting it.Otherwise, the general content of your intro is good and it flows logically.",2,2
"988","The standard errors look the same for evey single day",3,3
"989","What do your error bars represent? You don’t need error bars because you didn’t average any values together.",3,3
"990","Include highlights from discussion",2,2
"991","No citation in discussion – doesn’t meet basic criteria",1,1
"992","I wouldn’t call soil a solvent. Your explanation of the effect on vision is good.",3,4
"993","The first sentence should be a general statement about the neuromuscular system",2,2
"994","Be more specific. Will they gain weight? Lose weight?",4,4
"995","This is not the format to report statistical outcome in the results. This should support the observed results.",3,3
"996","I would try to shorten this method section (For the abstract, you can simply say the amplitude of the response was recorded with and without lidocaine). Instead, I would try to include a sentence or 2 about What lidocaine does and what sodium normally does (just vaguely).",2,2
"997","what do error bars represent?",3,3
"998","Omit this",2,2
"999","Um. Why’d you change your hypothesis? We never do that!!",4,2
"1000","I’d make explicit why you used the glucose.",4,3
"1001","I would include the number of pulses and the width as well (how long the stimulus was given).",3,3
"1002","UnitsAll the measurements require units!",3,3
"1003","You can condense this into one sentence in the future just summarizing it.",2,2
"1004","What are you comparing to what? Mean absorbances? Mean percent change in absorbance?",3,3
"1005","This is not true. JH controls the type of molt (either larval or adult)",3,3
"1006","More than one citation is required to provide alternative interpretation of your results",4,3
"1007","Need a little more detail in these figure captions",3,3
"1008","You don’t need to list, your reagent table should already account for this",3,3
"1009","Get the Author and cite",3,3
"1010","Make sure to include which statistical test you used.",3,3
"1011","Clean table but not needed.  This information can and should be summed up in a sentence in your results.",3,3
"1012","Amperes is current Voltage is the Amplitude of the shock administered to the leg.  You are confusing the word Amplitude (which is how tall the stimulus is on a graph = volts) with Amperes (the flow rate of the current in the wire = amps).",3,3
"1013","Instead of thinking that three replicates were too small, think about the procedure of isolating the chloroplast. Maybe there weren’t enough chloroplast in the samples because they weren’t isolated properly. You mentioned about it in later sentences. Three replicates is a standard sample size so I wouldn’t say that it is too small.",4,4
"1014","More needs to go here. Remember the hour glass style of writing. Mechanistically what about photosynthesis is altered with temperature? Then what background supports that? Be sure to explain yourself.",2,2
"1015","Put this in the previous sentence where you say Ach receptor blocker. Also, be sure to mention the amount you injected",3,2
"1016","I believe you mean to say that this is your alpha value, not p-value",3,3
"1017","Save this for the methods section",2,2
"1018","Avoid stating stat results in abstract. Alternatively, you can say that your herbicide did not significantly decrease photosynthesis which was supported by your t-test analysis.",2,2
"1019","Was this SD?",3,3
"1020","For future reference, you don’t need a table with your statistical results as long as you state them in the results section. Also, I forgot to mention this on your first submission, but because this line graph has averages, you need error bars for each line on each day",3,3
"1021","Maybe tie this back to reduced kinetics and enzyme denaturation?",4,4
"1022","Informal language",2,2
"1023","Try to avoid phrases like “the purpose of this lab.” Write as if you were writing a scientific article for publication, instead of a lab notebook entry.",2,2
"1024","Average twitch threshold?",3,3
"1025","Include the statistics results here",3,3
"1026","Your table one is raw data, so I wouldn’t include it. For table 2, I would turn it into a graph of averages, as that is easier to look at and interpret. For your graph, you don’t need a title, as that should go in your caption. You also don’t need error bars, as each line is one individual.",3,3
"1027","0.1ml",3,3
"1028","Repeating information",2,2
"1029","This might be something to put in your results instead.",3,2
"1030","Also mention briefly what you will actually be doing in the experiment",3,2
"1031","You should reference your figures in this section when talking about your results from them",3,3
"1032","So is your data significant or not?",3,3
"1033","Ok good, my only question is if your t-test values were the sum of the red manes for both fish in each interaction, or the individual values for a single fish?",3,3
"1034","remove this – this is not necessary; people will assume",2,2
